MJD	CSP_B_old	CSP_B_old_err	CSP_V9844	CSP_V9844_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	CSP_u_old	CSP_u_old_err
54207.85453125595	7.204006499442413e-16	8.518136075201955e-16	6.607712730057602e-16	6.999851384739496e-16	5.500688715445435e-16	2.1987581310410994e-15	3.84847127609647e-16	2.5089484055701354e-16	6.159201213326356e-16	4.834011409643422e-16	nan	nan
54207.904531255954	7.19176657683224e-16	8.627100573599896e-16	6.598269001301579e-16	7.095324576971357e-16	5.485907818232075e-16	2.2045297029151913e-15	3.8444963227535937e-16	2.5445215882735573e-16	6.151873622108753e-16	4.90180475085318e-16	nan	nan
54207.95453125596	7.179461294136351e-16	8.735657341097549e-16	6.588815803568049e-16	7.190602705608599e-16	5.471163872828539e-16	2.2102655456459883e-15	3.8405222818073696e-16	2.580060408049982e-16	6.144548091883537e-16	4.9695115300662995e-16	nan	nan
54208.00453125596	7.167091965211387e-16	8.843804193531561e-16	6.579353483528923e-16	7.285682973289974e-16	5.456457075320896e-16	2.2159657999331507e-15	3.836549214109056e-16	2.615563668836316e-16	6.137224757163787e-16	5.037129545189988e-16	nan	nan
54208.05453125596	7.154659891489675e-16	8.951539029673692e-16	6.569882385249516e-16	7.380562636428583e-16	5.441787619124158e-16	2.2216306063145366e-15	3.8325771801288537e-16	2.651030190935591e-16	6.129903751553229e-16	5.104656627107275e-16	nan	nan
54208.104531255965	7.142166362080696e-16	9.05885982925838e-16	6.560402850204571e-16	7.475239004255893e-16	5.427155695007005e-16	2.2272601051568924e-15	3.8286062399575434e-16	2.6864588107412567e-16	6.122585207750889e-16	5.172090639128453e-16	nan	nan
54208.15453125597	7.129612653871851e-16	9.165764651075916e-16	6.55091521729421e-16	7.569709437889552e-16	5.412561491116309e-16	2.2328544366467e-15	3.824636453308102e-16	2.7218483804689003e-16	6.115269257555446e-16	5.239429476456263e-16	nan	nan
54208.20453125597	7.11700003162844e-16	9.272251631127564e-16	6.541419822859764e-16	7.663971349422923e-16	5.398005193001478e-16	2.2384137407811756e-15	3.8206678795173543e-16	2.7571977678954483e-16	6.107956031869747e-16	5.306671065664093e-16	nan	nan
54208.254531255974	7.104329748092939e-16	9.37831898083882e-16	6.531917000699483e-16	7.758022201036516e-16	5.383486983638597e-16	2.243938157359404e-15	3.8167005775475665e-16	2.792505856105207e-16	6.100645660705184e-16	5.373813364186126e-16	nan	nan
54208.30453125598	7.091603044083466e-16	9.483964985327773e-16	6.522407082084255e-16	7.85185950412939e-16	5.369007043454401e-16	2.2494278259736338e-15	3.81273460598814e-16	2.827771543242529e-16	6.093338273186175e-16	5.440854359820223e-16	nan	nan
54208.35453125598	7.078821148591591e-16	9.589188001725559e-16	6.512890395773133e-16	7.945480818470295e-16	5.354565550350033e-16	2.2548828860007122e-15	3.8087700230571484e-16	2.8629937422707926e-16	6.086033997554466e-16	5.507792070241784e-16	nan	nan
54208.40453125598	7.06598527887935e-16	9.693986457546028e-16	6.503367268028812e-16	8.038883751367749e-16	5.340162679724658e-16	2.2603034765936468e-15	3.804806886602964e-16	2.8981713807373126e-16	6.078732961173544e-16	5.574624542529061e-16	nan	nan
54208.454531255986	7.053096640575556e-16	9.798358849102518e-16	6.493838022633e-16	8.132065956858155e-16	5.325798604498842e-16	2.2656897366733317e-15	3.800845254105885e-16	2.9333034005439473e-16	6.071435290532936e-16	5.641349852698391e-16	nan	nan
54208.50453125599	7.040156427771406e-16	9.902303739968727e-16	6.484302980901733e-16	8.225025134911765e-16	5.311473495137796e-16	2.2710418049203822e-15	3.7968851826796727e-16	2.968388757723275e-16	6.06414111125257e-16	5.707966105250338e-16	nan	nan
54208.55453125599	7.027165823115338e-16	1.0005819759482497e-15	6.474762461700583e-16	8.317759030655018e-16	5.297187519674404e-16	2.27635981976713e-15	3.792926729073179e-16	3.0034264222198134e-16	6.056850548087033e-16	5.774471432724832e-16	nan	nan
54208.604531255995	7.014125997907211e-16	1.0108905601289431e-15	6.465216781459731e-16	8.410265433609475e-16	5.282940843732089e-16	2.2816439193897362e-15	3.7889699496718857e-16	3.0384153776765295e-16	6.049563724929827e-16	5.840863995266413e-16	nan	nan
54208.654531256	7.001038112191743e-16	1.0211560021925594e-15	6.455666254189021e-16	8.50254217694659e-16	5.268733630547492e-16	2.286894241700439e-15	3.7850149004994807e-16	3.073354621225769e-16	6.042280764817671e-16	5.907141980198355e-16	nan	nan
54208.704531256	6.987903314851274e-16	1.0313781839436757e-15	6.446111191492934e-16	8.59458713675742e-16	5.254566040992984e-16	2.292110924339932e-15	3.781061637219433e-16	3.1082431632850936e-16	6.035001789934688e-16	5.973303601605097e-16	nan	nan
54208.754531256	6.974722743697835e-16	1.0415569932033037e-15	6.436551902585363e-16	8.6863982313374e-16	5.240438233598985e-16	2.297294104669869e-15	3.77711021513651e-16	3.143080027357612e-16	6.027726921616589e-16	6.039347099924052e-16	nan	nan
54208.804531256006	6.961497525564507e-16	1.0516923236777347e-15	6.426988694304431e-16	8.77797342048513e-16	5.226350364576118e-16	2.3024439197654934e-15	3.77316068919837e-16	3.177864249836294e-16	6.020456280354942e-16	6.10527074154475e-16	nan	nan
54208.85453125601	6.948228776396097e-16	1.0617840748306327e-15	6.417421871127134e-16	8.869310704815154e-16	5.212302587837181e-16	2.3075605064083966e-15	3.7692131139970345e-16	3.2125948798125826e-16	6.013189985801229e-16	6.171072818416429e-16	nan	nan
54208.90453125601	6.93491760133915e-16	1.071832151758229e-15	6.407851735183985e-16	8.960408125084113e-16	5.198295055018968e-16	2.3126440010793847e-15	3.765267543770442e-16	3.2472709788890624e-16	6.005928156771028e-16	6.236751647663112e-16	nan	nan
54208.954531256015	6.921565094831251e-16	1.0818364650675286e-15	6.398278586273435e-16	9.051263761529897e-16	5.18432791550388e-16	2.3176945399514834e-15	3.7613240324040317e-16	3.2818916209956983e-16	5.998670911248161e-16	6.302305571206298e-16	nan	nan
54209.00453125602	6.908172340689707e-16	1.0917969307573775e-15	6.388702721876375e-16	9.141875733223489e-16	5.170401316441402e-16	2.3227122588830454e-15	3.7573826334321212e-16	3.3164558922100817e-16	5.991418366388745e-16	6.367732955394574e-16	nan	nan
54209.05453125602	6.894740412199504e-16	1.1017134701023151e-15	6.379124437170423e-16	9.232242197433065e-16	5.156515402769387e-16	2.3276972934109845e-15	3.7534434000395575e-16	3.3509628905810273e-16	5.984170638525285e-16	6.433032190640496e-16	nan	nan
54209.10453125602	6.881270372200635e-16	1.111586009539111e-15	6.369544025044166e-16	9.322361349000036e-16	5.142670317235185e-16	2.33264977874412e-15	3.7495063850630977e-16	3.38541172595574e-16	5.976927843170715e-16	6.498201691064137e-16	nan	nan
54209.15453125603	6.867763273174758e-16	1.1214144805558578e-15	6.359961776111383e-16	9.412231419726662e-16	5.128866200416591e-16	2.337569849756632e-15	3.745571640993007e-16	3.419801519810331e-16	5.96969009502245e-16	6.563239894143467e-16	nan	nan
54209.20453125603	6.854220157331211e-16	1.1311988195835662e-15	6.350377978725031e-16	9.50185067777509e-16	5.115103190742639e-16	2.3424576409816367e-15	3.741639219974439e-16	3.454131405083591e-16	5.962457507966391e-16	6.628145260370547e-16	nan	nan
54209.25453125603	6.840642056692377e-16	1.1409389678901749e-15	6.340792918991359e-16	9.591217427077183e-16	5.10138142451423e-16	2.34731328660486e-15	3.7377091738089585e-16	3.4884005260137046e-16	5.955230195080883e-16	6.692916272914838e-16	nan	nan
54209.304531256035	6.827029993178373e-16	1.1506348714768816e-15	6.331206880783717e-16	9.680330006755175e-16	5.087701035924588e-16	2.3521369204584305e-15	3.7337815539560596e-16	3.5226080379785307e-16	5.948008268640737e-16	6.757551437291901e-16	nan	nan
54209.35453125604	6.813384978691155e-16	1.1602864809767208e-15	6.321620145756467e-16	9.769186790552942e-16	5.074062157079554e-16	2.3569286760147682e-15	3.7298564115345133e-16	3.556753107338143e-16	5.940791840121122e-16	6.822049281038249e-16	nan	nan
54209.40453125604	6.799708015197945e-16	1.169893751555322e-15	6.312032993358696e-16	9.85778618627685e-16	5.060464918017729e-16	2.3616886863805888e-15	3.72593379732398e-16	3.590834911280935e-16	5.93358102020154e-16	6.886408353391928e-16	nan	nan
54209.454531256044	6.786000094814047e-16	1.1794566428137845e-15	6.302445700847885e-16	9.946126635247275e-16	5.046909446730446e-16	2.3664170842910038e-15	3.7220137617662643e-16	3.624852637672076e-16	5.926375918769711e-16	6.95062722497869e-16	nan	nan
54209.50453125605	6.772262199885008e-16	1.1889751186936153e-15	6.292858543303502e-16	1.0034206611759154e-15	5.033395869181582e-16	2.371114002103725e-15	3.7180963549669004e-16	3.6588054849048635e-16	5.919176644925417e-16	7.014704487503782e-16	nan	nan
54209.55453125605	6.758495303068206e-16	1.1984491473836161e-15	6.283271793640538e-16	1.0122024622552304e-15	5.019924309327222e-16	2.37577957179337e-15	3.7141816266965693e-16	3.692692661754618e-16	5.911983306984456e-16	7.078638753448571e-16	nan	nan
54209.60453125605	6.744700367413779e-16	1.2078787012287282e-15	6.27368572262288e-16	1.0209579206290845e-15	5.0064948891351455e-16	2.380413924945868e-15	3.7102696263924804e-16	3.7265133872352746e-16	5.904796012482405e-16	7.142428655773054e-16	nan	nan
54209.654531256056	6.730878346444959e-16	1.2172637566407474e-15	6.264100598876706e-16	1.0296868933051544e-15	4.993107728604183e-16	2.385017192752957e-15	3.706360403159776e-16	3.760266890458433e-16	5.897614868178488e-16	7.20607284762294e-16	nan	nan
54209.70453125606	6.717030184237783e-16	1.2266042940108415e-15	6.254516688903732e-16	1.0383892403820923e-15	4.979762945783395e-16	2.389589506006787e-15	3.7024540057730107e-16	3.7939524104948e-16	5.890439980059345e-16	7.269570002041812e-16	nan	nan
54209.75453125606	6.703156815500231e-16	1.235900297623849e-15	6.244934257094397e-16	1.0470648250001144e-15	4.966460656791104e-16	2.3941309950946057e-15	3.698550482677512e-16	3.827569196238026e-16	5.88327145334286e-16	7.332918811687809e-16	nan	nan
54209.804531256064	6.689259165650722e-16	1.2451517555742933e-15	6.235353565740989e-16	1.0557135132923774e-15	4.953200975833779e-16	2.3986417899935506e-15	3.694649881990782e-16	3.8611165062709795e-16	5.876109392481866e-16	7.396117988555857e-16	nan	nan
54209.85453125607	6.675338150896039e-16	1.2543586596840653e-15	6.22577487505065e-16	1.0643351743372264e-15	4.9399840152247535e-16	2.403122020265521e-15	3.690752251503895e-16	3.89459360873404e-16	5.868953901167925e-16	7.459166263703464e-16	nan	nan
54209.90453125607	6.661394678308644e-16	1.2635210054217417e-15	6.216198443158375e-16	1.072929680111214e-15	4.926809885402815e-16	2.407571815052146e-15	3.6868576386828684e-16	3.9279997811957475e-16	5.861805082335081e-16	7.522062386981618e-16	nan	nan
54209.95453125607	6.647429645903461e-16	1.272638791823476e-15	6.206624526139817e-16	1.081496905442892e-15	4.91367869495062e-16	2.411991303069846e-15	3.682966090670067e-16	3.9613343105257115e-16	5.854663038163471e-16	7.584805126770045e-16	nan	nan
54210.004531256076	6.633443942713969e-16	1.2817120214154485e-15	6.197053378024176e-16	1.0900367279673731e-15	4.900590550612966e-16	2.4163806126049697e-15	3.679077654285567e-16	3.994596492769322e-16	5.847527870083079e-16	7.647393269716305e-16	nan	nan
54210.05453125608	6.619438448867836e-16	1.2907407001377945e-15	6.187485250806833e-16	1.0985490280816621e-15	4.887545557314929e-16	2.4207398715090313e-15	3.6751923760284803e-16	4.0277856330247686e-16	5.840399678777374e-16	7.709825620479901e-16	nan	nan
54210.10453125608	6.605414035661872e-16	1.299724837270035e-15	6.177920394462059e-16	1.1070336889006741e-15	4.874543818179843e-16	2.425069207194024e-15	3.671310302078352e-16	4.060901045321942e-16	5.833278564186971e-16	7.772101001479357e-16	nan	nan
54210.154531256085	6.591371565636503e-16	1.3086644453578952e-15	6.168359056955534e-16	1.1154905962140116e-15	4.861585434547125e-16	2.429368746627819e-15	3.667431478296492e-16	4.0939420525032505e-16	5.826164625513231e-16	7.834218252644525e-16	nan	nan
54210.20453125609	6.5773118926495935e-16	1.3175595401415522e-15	6.158801484256906e-16	1.1239196384433926e-15	4.848670505989969e-16	2.4336386163296516e-15	3.6635559502273256e-16	4.1269079861064034e-16	5.819057961221871e-16	7.896176231171787e-16	nan	nan
54210.25453125609	6.563235861949759e-16	1.32641014048522e-15	6.149247920352143e-16	1.13232070660082e-15	4.835799130332904e-16	2.4378789423656786e-15	3.6596837630997266e-16	4.159798186249135e-16	5.811958669046529e-16	7.957973811283698e-16	nan	nan
54210.30453125609	6.549144310249127e-16	1.3352162683080623e-15	6.139698607255914e-16	1.1406936942473596e-15	4.822971403669154e-16	2.442089850344632e-15	3.655814961828374e-16	4.1926120015156603e-16	5.804866845992399e-16	8.019609883992125e-16	nan	nan
54210.3545312561	6.535038065795484e-16	1.3439779485164167e-15	6.130153785023837e-16	1.1490384974526245e-15	4.81018742037795e-16	2.4462714654135335e-15	3.651949591014972e-16	4.2253487888446844e-16	5.797782588339654e-16	8.081083356865228e-16	nan	nan
54210.4045312561	6.520917948443924e-16	1.3526952089372692e-15	6.12061369176471e-16	1.157355014754879e-15	4.797447273141608e-16	2.4504239122534997e-15	3.648087694949727e-16	4.2580079134197033e-16	5.790705991647108e-16	8.142393153797824e-16	nan	nan
54210.4545312561	6.506784769727938e-16	1.3613680802529601e-15	6.111078563652585e-16	1.1656431471217573e-15	4.784751052962514e-16	2.454547315075619e-15	3.644229317612516e-16	4.2905887485605144e-16	5.783637150755616e-16	8.203538214785376e-16	nan	nan
54210.504531256105	6.49263933292994e-16	1.3699965959371096e-15	6.101548634938844e-16	1.1739027979116435e-15	4.772098849179973e-16	2.4586417976169034e-15	3.6403745026742233e-16	4.323090675616577e-16	5.776576159791606e-16	8.264517495701567e-16	nan	nan
54210.55453125611	6.47848243315128e-16	1.3785807921917162e-15	6.092024137964176e-16	1.1821338728355984e-15	4.759490749486883e-16	2.4627074831363175e-15	3.636523293498112e-16	4.3555130838619984e-16	5.769523112170546e-16	8.325329968078924e-16	nan	nan
54210.60453125611	6.464314857381699e-16	1.3871207078854057e-15	6.08250530317047e-16	1.190336279919925e-15	4.746926839946322e-16	2.4667444944108778e-15	3.632675733141014e-16	4.387855370392148e-16	5.76247810060039e-16	8.385974618893134e-16	nan	nan
54210.654531256114	6.450137384568259e-16	1.3956163844928049e-15	6.072992359112637e-16	1.1985099294692866e-15	4.734407205007948e-16	2.470752953731825e-15	3.628831864354656e-16	4.4201169400217847e-16	5.755441217085007e-16	8.4464504503502e-16	nan	nan
54210.70453125612	6.435950785683751e-16	1.4040678660350225e-15	6.063485532470368e-16	1.2066547340304072e-15	4.7219319275243e-16	2.474732982900869e-15	3.624991729586976e-16	4.452297205184682e-16	5.748412552927565e-16	8.506756479677164e-16	nan	nan
54210.75453125612	6.421755823794568e-16	1.4124751990212032e-15	6.053985048059859e-16	1.214770608356313e-15	4.709501088766943e-16	2.4786847032264985e-15	3.621155370983255e-16	4.484395585834849e-16	5.741392198733963e-16	8.566891738915623e-16	nan	nan
54210.80453125612	6.407553254128059e-16	1.4208384323911344e-15	6.044491128845381e-16	1.2228574693711422e-15	4.697114768442486e-16	2.482608235520369e-15	3.6173228303875546e-16	4.516411509349077e-16	5.734380244416207e-16	8.626855274718562e-16	nan	nan
54210.854531256125	6.393343824139373e-16	1.429157617458888e-15	6.035003995950836e-16	1.2309152361354787e-15	4.684773044708472e-16	2.486503700093747e-15	3.613494149343857e-16	4.548344410431231e-16	5.727376779195716e-16	8.686646148149821e-16	nan	nan
54210.90453125613	6.37912827357777e-16	1.437432807857467e-15	6.025523868671222e-16	1.2389438298121999e-15	4.672475994189116e-16	2.4903712167540303e-15	3.609669369097342e-16	4.580193731017427e-16	5.720381891606705e-16	8.746263434487002e-16	nan	nan
54210.95453125613	6.3649073345524595e-16	1.4456640594844316e-15	6.016050964484064e-16	1.2469431736328679e-15	4.660223691990944e-16	2.4942109048013275e-15	3.6058485305956384e-16	4.611958920183093e-16	5.71339566949949e-16	8.805706223026689e-16	nan	nan
54211.004531256134	6.350681731597874e-16	1.4538514304485143e-15	6.006585499060719e-16	1.2549131928645978e-15	4.648016211718267e-16	2.498022883025109e-15	3.6020316744900965e-16	4.64363943405116e-16	5.706418200043752e-16	8.864973616893009e-16	nan	nan
54211.05453125614	6.336452181738493e-16	1.4619949810171547e-15	5.997127686277658e-16	1.2628538147774293e-15	4.635853625488547e-16	2.501807269700912e-15	3.59821884113689e-16	4.675234735701587e-16	5.699449569731888e-16	8.924064732848473e-16	nan	nan
54211.10453125614	6.322219394553148e-16	1.4700947735649752e-15	5.987677738227664e-16	1.2707649686122107e-15	4.623736003947625e-16	2.5055641825871187e-15	3.594410070598385e-16	4.70674429508213e-16	5.692489864382183e-16	8.982978701108074e-16	nan	nan
54211.15453125614	6.307984072238816e-16	1.478150872523165e-15	5.978235865230911e-16	1.2786465855489196e-15	4.611663416284828e-16	2.5092937389217904e-15	3.5906054026443176e-16	4.738167588920594e-16	5.685539169142169e-16	9.041714665155434e-16	nan	nan
54211.204531256146	6.293746909673943e-16	1.4861633443297406e-15	5.96880227584611e-16	1.286498598675474e-15	4.599635930247937e-16	2.5129960554195603e-15	3.5868048767529407e-16	4.76950410063813e-16	5.678597568491715e-16	9.1002717815621e-16	nan	nan
54211.25453125615	6.279508594481268e-16	1.4941322573806882e-15	5.959377176881397e-16	1.2943209429570168e-15	4.587653612158041e-16	2.5166712482685936e-15	3.583008532112284e-16	4.800753320263804e-16	5.671665146246351e-16	9.158649219809029e-16	nan	nan
54211.30453125615	6.2652698070901615e-16	1.502057681981955e-15	5.949960773405333e-16	1.3021135552056126e-15	4.575716526924257e-16	2.520319433127598e-15	3.5792164076213465e-16	4.831914744350431e-16	5.664741985560388e-16	9.216846162110967e-16	nan	nan
54211.354531256155	6.251031220798479e-16	1.5099396903022723e-15	5.940553268757722e-16	1.3098763740504297e-15	4.563824738058329e-16	2.5239407251229002e-15	3.5754285418912777e-16	4.862987875891597e-16	5.657828168930117e-16	9.274861803242768e-16	nan	nan
54211.40453125616	6.236793501833951e-16	1.5177783563268048e-15	5.931154864560395e-16	1.3176093399083332e-15	4.551978307689104e-16	2.527535238845571e-15	3.5716449732465703e-16	4.893972224239738e-16	5.650923778196965e-16	9.332695350368715e-16	nan	nan
54211.45453125616	6.222557309415062e-16	1.5255737558115978e-15	5.921765760727952e-16	1.3253123949549127e-15	4.540177296576876e-16	2.5311030883486146e-15	3.567865739726232e-16	4.924867305025409e-16	5.644028894550604e-16	9.390346022873903e-16	nan	nan
