MJD	LT_IOO_z	LT_IOO_z_err	ZTF_g	ZTF_g_err	ZTF_i	ZTF_i_err	ZTF_r	ZTF_r_err
58669.374765626846	3.885746893540025e-17	2.636224292510212e-18	1.0321039161907354e-16	1.0713311818305925e-17	6.037008855837442e-17	6.153834065579949e-18	1.0597013724751254e-16	3.601150450338107e-18
58669.42476562685	3.875826993386539e-17	2.6441638290114194e-18	1.0280582384050521e-16	1.0691311853377996e-17	6.020069776307645e-17	6.05522456923402e-18	1.0564338547643597e-16	3.5611496197464415e-18
58669.47476562685	3.8658679367424636e-17	2.651417680122849e-18	1.0240278185359912e-16	1.0654874616459327e-17	6.00326634954094e-17	5.95344785271726e-18	1.053213996887637e-16	3.5220504886130665e-18
58669.524765626855	3.855870681396645e-17	2.657984224005324e-18	1.0200141903241979e-16	1.0604019594498087e-17	5.986597284710448e-17	5.848540290971374e-18	1.0500423036144067e-16	3.484076388999151e-18
58669.57476562686	3.845836183112162e-17	2.6638620449453564e-18	1.0160188877593198e-16	1.0538805779126633e-17	5.970061293919424e-17	5.740541470424344e-18	1.0469192804045857e-16	3.4474555082242348e-18
58669.62476562686	3.8357653956573624e-17	2.669049928340153e-18	1.0120434451477464e-16	1.0459332356678347e-17	5.953657092158832e-17	5.6294944566673585e-18	1.0438454334164068e-16	3.412418341577458e-18
58669.67476562686	3.825659270836856e-17	2.673546856377362e-18	1.0080893971802744e-16	1.0365739766685094e-17	5.937383397264689e-17	5.515446108566246e-18	1.040821269514703e-16	3.379194695532739e-18
58669.72476562687	3.815518758522443e-17	2.6773520043786407e-18	1.004158278999837e-16	1.0258211161964845e-17	5.921238929875874e-17	5.398447447995669e-18	1.0378472962789364e-16	3.348010232835713e-18
58669.77476562687	3.805344806684001e-17	2.680464737781118e-18	1.0002516262693905e-16	1.0136974314108385e-17	5.905222413391638e-17	5.278554096501809e-18	1.0349240220114937e-16	3.3190825689234136e-18
58669.82476562687	3.795138361420313e-17	2.682884609735342e-18	9.963709752394597e-17	1.0002304020671548e-17	5.889332573929329e-17	5.155826792956944e-18	1.0320519458279178e-16	3.292614757892138e-18
58669.874765626875	3.784900366989864e-17	2.684611359301872e-18	9.925178628160711e-17	9.854525085014912e-18	5.87356814028219e-17	5.030332009721194e-18	1.0292307703179704e-16	3.2686168472167173e-18
58669.92476562688	3.774631765841575e-17	2.685644910233851e-18	9.886938266284185e-17	9.694015956773787e-18	5.857927843877197e-17	4.9021426892709975e-18	1.0264588301738774e-16	3.2467785411143827e-18
58669.97476562688	3.764333498645489e-17	2.6859853703348463e-18	9.849004050967778e-17	9.521213141148378e-18	5.842410418732862e-17	4.771339128958511e-18	1.0237343260374992e-16	3.2267461029367403e-18
58670.024765626884	3.75400650432342e-17	2.6856330313874194e-18	9.811391375002265e-17	9.336616508668436e-18	5.827014601417196e-17	4.6380100489325705e-18	1.0210554592311507e-16	3.2081572143934204e-18
58670.07476562689	3.7436517200795526e-17	2.6845883696490136e-18	9.774115640445766e-17	9.140795664313622e-18	5.811739131005764e-17	4.5022538878339144e-18	1.0184204317297488e-16	3.1906457555117263e-18
58670.12476562689	3.7332700814309856e-17	2.6828520469177763e-18	9.73719225930168e-17	8.93439756569786e-18	5.796582749039552e-17	4.364180383386202e-18	1.0158274461325974e-16	3.1738461953224007e-18
58670.17476562689	3.7228625222382543e-17	2.6804249121721216e-18	9.700636654198057e-17	8.718155613741336e-18	5.781544199483265e-17	4.223912511397916e-18	1.0132747056355689e-16	3.157397533552835e-18
58670.224765626896	3.7124299747357843e-17	2.6773080037941925e-18	9.664464259067098e-17	8.492900474267361e-18	5.766622228683255e-17	4.081588878343842e-18	1.0107604140029117e-16	3.1409467621831977e-18
58670.2747656269	3.701973369562316e-17	2.6735025523886552e-18	9.628690519824241e-17	8.25957292106938e-18	5.751815585325813e-17	3.937366691299924e-18	1.008282775539398e-16	3.1241518409043937e-18
58670.3247656269	3.6914936357912897e-17	2.669009984213543e-18	9.593330895048665e-17	8.01923901326189e-18	5.7371230203954e-17	3.791425467005119e-18	1.0058399950622328e-16	3.10668420196155e-18
58670.374765626904	3.680991700961168e-17	2.6638319252436986e-18	9.558400856662709e-17	7.773107919155198e-18	5.722543287132839e-17	3.6439716923363166e-18	1.0034302778730889e-16	3.0882308163173352e-18
58670.42476562691	3.670468491105755e-17	2.65797020589079e-18	9.523915890613602e-17	7.52255265373892e-18	5.708075140993771e-17	3.495244715588491e-18	1.0010518297302371e-16	3.0684958651503384e-18
58670.47476562691	3.659924930784432e-17	2.651426866409412e-18	9.489891497553853e-17	7.269133871888904e-18	5.693717339606817e-17	3.3455242368141997e-18	9.98702856820342e-17	3.047202068655701e-18
58670.52476562691	3.6493619431123846e-17	2.644204163022042e-18	9.456343193522716e-17	7.014626599293218e-18	5.679468642732176e-17	3.19513988211463e-18	9.963815657306785e-17	3.0240917286428376e-18
58670.574765626916	3.638780449790778e-17	2.6363045748015803e-18	9.423286510628615e-17	6.76104930635015e-18	5.665327812219966e-17	3.0444834973185202e-18	9.940861634210805e-17	2.998927543372598e-18
58670.62476562692	3.6281813711368965e-17	2.627730811355384e-18	9.390736997731174e-17	6.510693922616625e-18	5.651293611968706e-17	2.894024984969071e-18	9.918148571960488e-17	2.9714932533824666e-18
58670.67476562692	3.6175656261142496e-17	2.6184858213596853e-18	9.358710221124279e-17	6.266154110153984e-18	5.637364807883863e-17	2.7443327312015716e-18	9.895658546766551e-17	2.941594176116015e-18
58670.724765626925	3.606934132362632e-17	2.608572802000045e-18	9.327221765219496e-17	6.0303472198022634e-18	5.623540167836434e-17	2.596099902400697e-18	9.873373637727237e-17	2.909057686435509e-18
58670.77476562693	3.596287806228152e-17	2.597995209380074e-18	9.296287233229712e-17	5.80652277759627e-18	5.609818461621499e-17	2.450178066442057e-18	9.851275926547978e-17	2.873733699239218e-18
58670.82476562693	3.585627562793233e-17	2.5867567699675135e-18	9.265922247854365e-17	5.598247248702033e-18	5.596198460916868e-17	2.307619545810481e-18	9.829347497262302e-17	2.835495211070397e-18
58670.87476562693	3.574954315906571e-17	2.5748614931545932e-18	9.23614245196396e-17	5.409351847353862e-18	5.582678939241759e-17	2.169729291226334e-18	9.807570435951835e-17	2.7942389593735096e-18
58670.924765626936	3.564268978213049e-17	2.5623136850195655e-18	9.206963509285736e-17	5.243828729175215e-18	5.569258671915487e-17	2.0381252018256496e-18	9.785926830467896e-17	2.749886262096465e-18
58670.97476562694	3.553572461183651e-17	2.549117963382345e-18	9.178401105090926e-17	5.1056633422337915e-18	5.555936436016203e-17	1.9148015597150045e-18	9.764398770149905e-17	2.7023841071713435e-18
58671.02476562694	3.542865675145292e-17	2.535279274262378e-18	9.150470946880123e-17	4.998599713236527e-18	5.5427110103396656e-17	1.8021819886614775e-18	9.742968345549474e-17	2.651706571315247e-18
58671.074765626945	3.532149529310675e-17	2.5208029098528097e-18	9.123185564115634e-17	4.925407112152027e-18	5.529581175357987e-17	1.7031348270046072e-18	9.721617648146437e-17	2.5978566618508796e-18
58671.12476562695	3.521424931808069e-17	2.5056945281420428e-18	9.096533493257265e-17	4.88473875597e-18	5.516545713178554e-17	1.6209068092120482e-18	9.700328770073782e-17	2.540868694529738e-18
58671.17476562695	3.510692789711079e-17	2.4899601743240676e-18	9.07049238727957e-17	4.873007330359174e-18	5.503603407502759e-17	1.5589206563032855e-18	9.679083803835565e-17	2.4808113457376376e-18
58671.224765626954	3.499954009068386e-17	2.4736063041558744e-18	9.04503986663073e-17	4.8861404748663315e-18	5.490753043584953e-17	1.5204012557237432e-18	9.657864842028432e-17	2.4177915501732694e-18
58671.27476562696	3.48920949493345e-17	2.4566398094353782e-18	9.020153572851516e-17	4.919856216993244e-18	5.477993408222913e-17	1.5078671742470394e-18	9.636653977061858e-17	2.351959456156425e-18
58671.32476562696	3.4784601513941844e-17	2.439068045792802e-18	8.995811167627452e-17	4.969907838479323e-18	5.465323337538588e-17	1.5222784775357084e-18	9.615433300879162e-17	2.283514700707508e-18
58671.37476562696	3.46770688160262e-17	2.4208988630066533e-18	8.971990331840601e-17	5.032280251873681e-18	5.45274181324102e-17	1.5621166402459508e-18	9.594184904678027e-17	2.2127143241998467e-18
58671.424765626965	3.4569505878045146e-17	2.4021406380781757e-18	8.94866876462309e-17	5.103328414088262e-18	5.4402478454728264e-17	1.624553593303526e-18	9.572890878630267e-17	2.139882706030487e-18
58671.47476562697	3.4461921713689564e-17	2.382802311321843e-18	8.92582418240968e-17	5.17986098424472e-18	5.42784044574156e-17	1.7061748628764707e-18	9.551533311603822e-17	2.0654239570987673e-18
58671.52476562697	3.435432532817936e-17	2.3628934257555544e-18	8.903434317991655e-17	5.259179554357852e-18	5.4155186268869207e-17	1.803473225966695e-18	9.530094290881905e-17	1.9898372297051014e-18
58671.574765626974	3.4246725718558903e-17	2.342424170102187e-18	8.881476919572306e-17	5.3390859402729776e-18	5.403281403048152e-17	1.9131891492438793e-18	9.508555901884425e-17	1.9137353546756836e-18
58671.62476562698	3.4139131873992243e-17	2.3214054257454808e-18	8.859929749820297e-17	5.417868994195679e-18	5.3911277896311696e-17	2.032480563773634e-18	9.486900227888609e-17	1.8378670079807078e-18
58671.67476562698	3.403155277605816e-17	2.2998488180168614e-18	8.838770584925767e-17	5.494279927705661e-18	5.37905680327597e-17	2.158965946720606e-18	9.465109349747817e-17	1.763142103420551e-18
58671.72476562698	3.3923997399044817e-17	2.277766772225933e-18	8.817977213656123e-17	5.567502392526238e-18	5.367067461823946e-17	2.29069549330626e-18	9.443165345614323e-17	1.690659086664919e-18
58671.774765626986	3.381647471024439e-17	2.2551725748863705e-18	8.797527436411179e-17	5.637121157727114e-18	5.3551587842851645e-17	2.4260917046542656e-18	9.421050290658351e-17	1.621730977856036e-18
58671.82476562699	3.3708993670247284e-17	2.232080440630106e-18	8.777399064280377e-17	5.703091343892514e-18	5.343329790805798e-17	2.56388361068302e-18	9.398746256788417e-17	1.5579040920721634e-18
58671.87476562699	3.360156323323636e-17	2.2085055853474078e-18	8.757569918098812e-17	5.765708814154525e-18	5.3315795026354205e-17	2.7030461876279587e-18	9.376235312371846e-17	1.50095935863063e-18
58671.924765626994	3.3494192347280695e-17	2.1844643061362706e-18	8.738017827504109e-17	5.825581383174012e-18	5.319906942094463e-17	2.8427491158448047e-18	9.35349952195596e-17	1.4528819157365942e-18
58671.974765627	3.3386889954629433e-17	2.1599740686907043e-18	8.718720629994409e-17	5.883599887352159e-18	5.308311132541553e-17	2.9823153392639e-18	9.330520945986157e-17	1.415782696582646e-18
58672.024765627	3.327966499200526e-17	2.135053602808338e-18	8.699656169984767e-17	5.940907786479103e-18	5.296791098340925e-17	3.1211883560436213e-18	9.307281640528461e-17	1.391760535932657e-18
58672.074765627	3.317252639089764e-17	2.1097230067417497e-18	8.680802297864885e-17	5.998867799155263e-18	5.285345864829857e-17	3.2589067231463172e-18	9.283763656988224e-17	1.3827094514071951e-18
58672.124765627006	3.3065483077856144e-17	2.0840038611662032e-18	8.662136869057186e-17	6.05902410257978e-18	5.273974458286097e-17	3.395084291826762e-18	9.259949887029575e-17	1.3900427305854658e-18
58672.17476562701	3.295854397478331e-17	2.0579193535734246e-18	8.643637743073989e-17	6.123058864551987e-18	5.2626759058952717e-17	3.529394900907256e-18	9.235836428287482e-17	1.4136539268244953e-18
58672.22476562701	3.285171799922762e-17	2.031494413935825e-18	8.625282782576132e-17	6.1927423385171384e-18	5.251449235718356e-17	3.6615605003511886e-18	9.211429839784582e-17	1.4521347531500036e-18
58672.274765627015	3.274501406467593e-17	2.004755862503892e-18	8.607049852430277e-17	6.269876440870465e-18	5.240293476659099e-17	3.79134190242316e-18	9.186736962327656e-17	1.5036810826052288e-18
58672.32476562702	3.2638441080846315e-17	1.9777325706006908e-18	8.588916821329142e-17	6.3562321466382536e-18	5.2292076584315046e-17	3.918531544258152e-18	9.161764631670938e-17	1.5663247570031094e-18
58672.37476562702	3.2532007953980254e-17	1.950455635255675e-18	8.570865436005754e-17	6.452791421705739e-18	5.218190811527309e-17	4.042947793014137e-18	9.136519678622776e-17	1.6381097294988764e-18
58672.42476562702	3.2425723587134924e-17	1.922958568460129e-18	8.552889124171815e-17	6.558319973601036e-18	5.207241967183327e-17	4.1644304381766385e-18	9.111008929155066e-17	1.7172108326912206e-18
58672.47476562703	3.2319596880475316e-17	1.8952775017251464e-18	8.534983503616501e-17	6.6711086986129125e-18	5.196360157349154e-17	4.282837101622912e-18	9.085239204512571e-17	1.801996867181105e-18
58672.52476562703	3.221363673156634e-17	1.8674514064542458e-18	8.517144191222389e-17	6.789424007570314e-18	5.1855444146543885e-17	4.3980403608682365e-18	9.059217321320436e-17	1.8910516371981044e-18
58672.57476562703	3.210785203566458e-17	1.8395223304039972e-18	8.49936680278379e-17	6.9115557453337536e-18	5.174793772376253e-17	4.509925429614746e-18	9.032950091692655e-17	1.983168571928815e-18
58672.624765627035	3.2002251686010175e-17	1.8115356501564743e-18	8.481646952829229e-17	7.035854493006818e-18	5.164107264407055e-17	4.618388276321564e-18	9.006444323341397e-17	2.077331579076236e-18
58672.67476562704	3.189684457411848e-17	1.7835403390599947e-18	8.463980254439207e-17	7.160759287075852e-18	5.153483925221601e-17	4.723334089069029e-18	8.979706819684059e-17	2.172690589350051e-18
58672.72476562704	3.1791639590071655e-17	1.7555892494598417e-18	8.446362319066658e-17	7.284817200275632e-18	5.142922789844774e-17	4.824676015823457e-18	8.95274437995247e-17	2.2685366939696313e-18
58672.774765627044	3.1686645622810156e-17	1.7277394072214506e-18	8.42878875635773e-17	7.406696362476999e-18	5.132422893818885e-17	4.9223341250019345e-18	8.925563799300698e-17	2.3642793228928777e-18
58672.82476562705	3.1581871560424164e-17	1.7000523154876069e-18	8.411255173969451e-17	7.525193944372993e-18	5.121983273171221e-17	5.016234543283278e-18	8.898171868913391e-17	2.459426425143243e-18
58672.87476562705	3.147732629044496e-17	1.6725942632825298e-18	8.393757177390593e-17	7.639240461785143e-18	5.1116029643815434e-17	5.106308736832996e-18	8.870575376113637e-17	2.5535678051232442e-18
58672.92476562705	3.137301870013618e-17	1.6454366329281399e-18	8.376290369760735e-17	7.747901545532289e-18	5.1012810043493934e-17	5.192492909222479e-18	8.842781104471827e-17	2.6463613807921825e-18
58672.974765627056	3.126895767678511e-17	1.6186561982390331e-18	8.358850351689455e-17	7.850378101651887e-18	5.091016430361778e-17	5.274727494827794e-18	8.81479583391226e-17	2.737521978623574e-18
58673.02476562706	3.1165152107993736e-17	1.592335403092605e-18	8.341432721075269e-17	7.94600558326814e-18	5.0808082800604446e-17	5.352956730763663e-18	8.78662634082269e-17	2.826812252258404e-18
58673.07476562706	3.1061610881969935e-17	1.5665626072227256e-18	8.324033072925188e-17	8.034252919312692e-18	5.070655591409382e-17	5.427128293778042e-18	8.758279398161499e-17	2.9140353410128735e-18
58673.124765627064	3.095834288781861e-17	1.5414322830008909e-18	8.306646999172802e-17	8.114721499725674e-18	5.0605574026622994e-17	5.497192991154876e-18	8.729761775564796e-17	2.999028935352204e-18
58673.17476562707	3.0855357015832664e-17	1.5170451436329766e-18	8.289270088498044e-17	8.187144499101645e-18	5.050512752329954e-17	5.563104496774983e-18	8.701080239456492e-17	3.0816604716696506e-18
58673.22476562707	3.07526621577841e-17	1.4935081797831515e-18	8.271897926144637e-17	8.251386726732168e-18	5.040520679147676e-17	5.624819125132889e-18	8.672241553153644e-17	3.1618232298635402e-18
58673.27476562707	3.0650267207214913e-17	1.4709345783882406e-18	8.254526093739487e-17	8.307445114899676e-18	5.030580222042733e-17	5.682295637447486e-18	8.643252476975781e-17	3.2394331510688293e-18
58673.324765627076	3.05481810597282e-17	1.449443494741703e-18	8.237150169110366e-17	8.355449893020175e-18	5.0206904201016964e-17	5.735495075059188e-18	8.61411976835241e-17	3.3144262296433655e-18
58673.37476562708	3.044641261327914e-17	1.429159647291831e-18	8.219765726104645e-17	8.395666437643993e-18	5.0108503125379116e-17	5.784380616183512e-18	8.584850181930414e-17	3.3867563629066047e-18
58673.42476562708	3.0344970768465846e-17	1.410212704663109e-18	8.202368334405956e-17	8.42849773190362e-18	5.001058938658705e-17	5.82891745278614e-18	8.555450469681728e-17	3.456393565735635e-18
58673.474765627085	3.0243864428820584e-17	1.392736436883638e-18	8.184953559354126e-17	8.454487308320949e-18	4.9913153378329743e-17	5.869072684922151e-18	8.525927381011018e-17	3.5233224756949915e-18
58673.52476562709	3.014310250110062e-17	1.3768676084343495e-18	8.167516961760047e-17	8.474322481694711e-18	4.981618549458333e-17	5.904815230359545e-18	8.496287662863528e-17	3.5875410889975374e-18
58673.57476562709	3.004269389557925e-17	1.3627446001817683e-18	8.150054097725902e-17	8.48883760105881e-18	4.971967612928523e-17	5.936115747700692e-18	8.466538059832932e-17	3.649059679098825e-18
58673.62476562709	2.9942647526337e-17	1.3505057608841398e-18	8.132560518460093e-17	8.499016959443176e-18	4.962361567600746e-17	5.9629465715488934e-18	8.436685314267536e-17	3.707899858568357e-18
58673.674765627096	2.9842972311552577e-17	1.3402875067146787e-18	8.115031770095681e-17	8.505996897249996e-18	4.952799452762871e-17	5.985281658544549e-18	8.406736166379199e-17	3.764093751923548e-18
58673.7247656271	2.974367717379407e-17	1.3322222083638246e-18	8.097463393506311e-17	8.511066522473735e-18	4.943280307600795e-17	6.003096543350064e-18	8.37669735435057e-17	3.8176832526157335e-18
58673.7747656271	2.964477104031013e-17	1.3264359282360004e-18	8.079850924123504e-17	8.515666355626608e-18	4.933803171165629e-17	6.0163683038626726e-18	8.346575614441732e-17	3.868719341493711e-18
