MJD	LT_IOO_B	LT_IOO_B_err	LT_IOO_V	LT_IOO_V_err	LT_IOO_g	LT_IOO_g_err	LT_IOO_i	LT_IOO_i_err	LT_IOO_r	LT_IOO_r_err
58001.77500000136	3.844883020422881e-15	1.4477603225702257e-16	3.556319316236844e-15	6.138485919566591e-17	3.647326750437737e-15	6.04893287004398e-17	1.0434888123525958e-15	2.2715421797083553e-17	2.3448244558939594e-15	4.201462626448352e-17
58001.825000001365	3.838065942742366e-15	1.4528969513138153e-16	3.555457554023502e-15	6.203953501528326e-17	3.644159749038496e-15	6.137664919455142e-17	1.0446531122324667e-15	2.2922351061409538e-17	2.3464148097235146e-15	4.2533578294914255e-17
58001.87500000137	3.8311039520984705e-15	1.457803956496576e-16	3.554496629197538e-15	6.268715576836431e-17	3.64083382397981e-15	6.225998869953068e-17	1.0457887487489423e-15	2.3130508257895382e-17	2.3479400819423547e-15	4.304899735671019e-17
58001.92500000137	3.823998229897262e-15	1.4624748066770145e-16	3.553436908045241e-15	6.332705649409063e-17	3.637350454353984e-15	6.313780850288487e-17	1.0468958788063228e-15	2.3339681937767427e-17	2.3494003866335643e-15	4.356033925580956e-17
58001.975000001374	3.816749952874425e-15	1.4669032683277904e-16	3.5522787554884497e-15	6.395860634698205e-17	3.633711115132697e-15	6.400864445794234e-17	1.0479746589014448e-15	2.3549665626086234e-17	2.350795836638991e-15	4.406708306239929e-17
58002.02500000138	3.809360293128917e-15	1.471083397886391e-16	3.5510225350892452e-15	6.458120694907967e-17	3.629917277201539e-15	6.487110423292809e-17	1.049025245125687e-15	2.3760257904826268e-17	2.3521265435610756e-15	4.456873033615534e-17
58002.07500000138	3.801830418156463e-15	1.4750095340688335e-16	3.5496686090544206e-15	6.519429081958759e-17	3.6259704073944145e-15	6.572386448484619e-17	1.050047793166894e-15	2.3971262468053594e-17	2.353392617764638e-15	4.5064804354809324e-17
58002.12500000138	3.7941614908832235e-15	1.4786762904556075e-16	3.5482173382400272e-15	6.579731988267556e-17	3.6218719685279685e-15	6.65656680102723e-17	1.0510424583113562e-15	2.4182488152254874e-17	2.354594168378576e-15	4.5554849352571474e-17
58002.175000001385	3.786354669698941e-15	1.4820785483564614e-16	3.546669082155974e-15	6.638978405294508e-17	3.617623419435835e-15	6.739532091403207e-17	1.052009395445705e-15	2.439374894485304e-17	2.355731303297584e-15	4.603842977371743e-17
58002.22500000139	3.7784111084902926e-15	1.4852114499585238e-16	3.5450241989704886e-15	6.697119989749181e-17	3.613226215002936e-15	6.821168982747708e-17	1.0529487590589023e-15	2.4604863973570078e-17	2.3568041291839408e-15	4.651512954532219e-17
58002.27500000139	3.770331956674046e-15	1.488070391759851e-16	3.5432830455146735e-15	6.754110937268502e-17	3.608681806199552e-15	6.901369920039963e-17	1.0538607032441591e-15	2.4815657479164607e-17	2.3578127514690916e-15	4.698455137229216e-17
58002.325000001394	3.7621183592301806e-15	1.4906510182898004e-16	3.5414459772869353e-15	6.809907863353929e-17	3.603991640115521e-15	6.98003286840513e-17	1.054745381700855e-15	2.5025958773842006e-17	2.358757274355379e-15	4.744631605706049e-17
58002.3750000014	3.753771456734716e-15	1.4929492161162104e-16	3.5395133484575604e-15	6.864469691303703e-17	3.599157159994139e-15	7.057061061783886e-17	1.0556029477364901e-15	2.5235602187402136e-17	2.3596378008177528e-15	4.790006184538859e-17
58002.4250000014	3.745292385392837e-15	1.494961108137235e-16	3.5374855118731008e-15	6.917757546867364e-17	3.594179805266198e-15	7.132362762795311e-17	1.0564335542685816e-15	2.5444427003018555e-17	2.360454432605347e-15	4.8345443799543743e-17
58002.4750000014	3.736682277071346e-15	1.4966830481565495e-16	3.5353628190608775e-15	6.969734659331211e-17	3.589061011583836e-15	7.205851034290315e-17	1.0572373538266294e-15	2.565227738439019e-17	2.3612072702430994e-15	4.8782133199281434e-17
58002.525000001406	3.727942259331619e-15	1.4981116157384656e-16	3.5331456202334277e-15	7.020366268735331e-17	3.5838022108543206e-15	7.277443522824979e-17	1.0580144985539797e-15	2.5859002295723492e-17	2.3618964130334497e-15	4.9209816971009375e-17
58002.57500000141	3.719073455462098e-15	1.4992436113398832e-16	3.530834264292899e-15	7.069619538920767e-17	3.578404831273855e-15	7.347062254092283e-17	1.0587651402097681e-15	2.6064455415983338e-17	2.36252195905783e-15	4.9628197144939385e-17
58002.62500000141	3.710076984510813e-15	1.5000760517152546e-16	3.5284290988355366e-15	7.11746347611431e-17	3.572870297361196e-15	7.414633440174204e-17	1.05948943017084e-15	2.626849504858415e-17	2.363084005178318e-15	5.003699034011632e-17
58002.675000001414	3.700953961317798e-15	1.5006061655906276e-16	3.5259304701559696e-15	7.163868852747626e-17	3.567200029991317e-15	7.480087298389881e-17	1.0601875194336255e-15	2.6470984027624413e-17	2.3635826470392042e-15	5.043592727666987e-17
58002.72500000142	3.691705496547299e-15	1.5008313896025593e-16	3.5233387232517557e-15	7.208808136243056e-17	3.561395446428914e-15	7.543357881388474e-17	1.0608595586160636e-15	2.6671789621595185e-17	2.3640179790685368e-15	5.0824752314793536e-17
58002.77500000142	3.682332696720246e-15	1.5007493644978047e-16	3.5206542018276895e-15	7.25225542247492e-17	3.555457960361875e-15	7.60438291812265e-17	1.0615056979594974e-15	2.6870783435413066e-17	2.364390094479555e-15	5.1203223019688916e-17
58002.82500000142	3.6728366642460104e-15	1.5003579315892737e-16	3.5178772483001164e-15	7.29418637365507e-17	3.5493889819347635e-15	7.66310366525703e-17	1.062126087330562e-15	2.7067841311499983e-17	2.3646990852723713e-15	5.157110975172232e-17
58002.875000001426	3.6632184974549145e-15	1.4996551294650126e-16	3.515008203801415e-15	7.334578160380963e-17	3.5431899177820934e-15	7.719464768570739e-17	1.0627208762230731e-15	2.7262843230550564e-17	2.3649450422354015e-15	5.192819528096526e-17
58002.92500000143	3.653479290629834e-15	1.498639190945112e-16	3.512047408184229e-15	7.373409407617798e-17	3.5368621710616775e-15	7.773414133899935e-17	1.0632902137599281e-15	2.7455673212498575e-17	2.3651280549468314e-15	5.2274274425161826e-17
58002.97500000143	3.643620134038208e-15	1.4973085402842181e-16	3.508995200025866e-15	7.410660144380268e-17	3.5304071414877887e-15	7.824902807140492e-17	1.0638342486949704e-15	2.7646219218245717e-17	2.365248211776049e-15	5.260915371040492e-17
58003.025000001435	3.633642113963745e-15	1.4956617906149911e-16	3.5058519166325946e-15	7.446311756900514e-17	3.5238262253643983e-15	7.873884862875256e-17	1.0643531294148808e-15	2.78343730524061e-17	2.365305599885235e-15	5.2932651053512955e-17
58003.07500000144	3.623546312738328e-15	1.493697741630365e-16	3.5026178940439464e-15	7.480346945081841e-17	3.5171208156182075e-15	7.920317301177088e-17	1.0648470039410685e-15	2.802003026755706e-17	2.365300305230674e-15	5.3244595465295537e-17
58003.12500000144	3.613333808773307e-15	1.4914153775015116e-16	3.4992934670369973e-15	7.512749682054304e-17	3.5102923018317158e-15	7.964159952157494e-17	1.0653160199314926e-15	2.82030900701963e-17	2.3652324125642523e-15	5.3544826773892644e-17
58003.17500000144	3.603005676591274e-15	1.488813865029111e-16	3.4958789691307436e-15	7.543505176647792e-17	3.503342070276206e-15	8.005375387870628e-17	1.0657603246825966e-15	2.8383455228633626e-17	2.3651020054347978e-15	5.383319536730821e-17
58003.22500000145	3.592562986857408e-15	1.4858925520261693e-16	3.492374732590222e-15	7.572599838610429e-17	3.4962715039446627e-15	8.043928841167727e-17	1.0661800651311336e-15	2.8561031983069483e-17	2.3649091661895614e-15	5.4109561954359245e-17
58003.27500000145	3.582006806410811e-15	1.4826509659311178e-16	3.4887810884308997e-15	7.600021246440078e-17	3.4890819825846415e-15	8.079788131167802e-17	1.0665753878560128e-15	2.8735729957958094e-17	2.3646539759755124e-15	5.437379734337562e-17
58003.32500000145	3.571338198295825e-15	1.479088812649844e-16	3.4850983664228515e-15	7.625758117658015e-17	3.4817748827310046e-15	8.112923594984024e-17	1.0669464390802069e-15	2.8907462076817785e-17	2.3643365147407747e-15	5.4625782237739785e-17
58003.375000001455	3.56055822179322e-15	1.475205975626829e-16	3.4813268950950308e-15	7.649800281414858e-17	3.474351577738756e-15	8.143308025409603e-17	1.0672933646725713e-15	2.9076144479556746e-17	2.363956861235881e-15	5.486540704781519e-17
58003.42500000146	3.5496679324512953e-15	1.471002515144804e-16	3.4774670017394547e-15	7.672138653274682e-17	3.466813437815673e-15	8.170916614273825e-17	1.0676163101496935e-15	2.924169644238843e-17	2.3635150930152053e-15	5.50925717183922e-17
58003.47500000146	3.5386683821168584e-15	1.4664786678549154e-16	3.4735190124154596e-15	7.692765212104402e-17	3.4591618300549312e-15	8.195726901190504e-17	1.067915420677753e-15	2.940404030038996e-17	2.3630112864381726e-15	5.5307185571238415e-17
58003.525000001464	3.527560618966196e-15	1.4616348465370498e-16	3.469483251953864e-15	7.711672978908468e-17	3.45139811846769e-15	8.217718727480944e-17	1.068190841074382e-15	2.956310137273584e-17	2.3624455166706705e-15	5.550916716202631e-17
58003.57500000147	3.5163456875360032e-15	1.4564716400937436e-16	3.4653600439611463e-15	7.728855997559863e-17	3.443523664015615e-15	8.23687419503602e-17	1.0684427158104607e-15	2.9718807890602485e-17	2.3618178576862147e-15	5.56984441512196e-17
58003.62500000147	3.5050246287540824e-15	1.4509898137801856e-16	3.4611497108237225e-15	7.744309317304878e-17	3.4355398246433026e-15	8.253177629934587e-17	1.068671189011982e-15	2.987109092774969e-17	2.3611283822672987e-15	5.587495318837052e-17
58003.67500000147	3.4935984799700526e-15	1.4451903096728084e-16	3.4568525737119547e-15	7.758028976969131e-17	3.427447955310727e-15	8.266615550635803e-17	1.06887640446189e-15	3.001988433377612e-17	2.3603771620066535e-15	5.603863980937083e-17
58003.725000001476	3.4820682749860854e-15	1.4390742473819696e-16	3.452468952584388e-15	7.770011990783323e-17	3.419249408025554e-15	8.277176640608186e-17	1.0690585056018963e-15	3.016512467000517e-17	2.3595642673084216e-15	5.618945834624659e-17
58003.77500000148	3.4704350440873046e-15	1.4326429250126718e-16	3.4479991661919197e-15	7.780256335758718e-17	3.4109455318754966e-15	8.284851725253872e-17	1.0692176355343127e-15	3.030675114800413e-17	2.3586897673893766e-15	5.632737184911687e-17
58003.82500000148	3.4586998140723603e-15	1.4258978203796536e-16	3.4434435320818816e-15	7.788760940560968e-17	3.402537673060458e-15	8.289633753020174e-17	1.069353937023881e-15	3.04447055706519e-17	2.3577537302802513e-15	5.645235201991283e-17
58003.875000001484	3.4468636082837727e-15	1.418840592483605e-16	3.4388023666021518e-15	7.795525675789761e-17	3.3940271749247957e-15	8.291517780624333e-17	1.0694675524995727e-15	3.0578932275756424e-17	2.3567562228267584e-15	5.656437915762914e-17
58003.92500000149	3.4349274466382993e-15	1.4114730832556463e-16	3.4340759849052455e-15	7.800551345655104e-17	3.3854153779894666e-15	8.290500962297596e-17	1.0695586240564167e-15	3.070937808216076e-17	2.35569731069089e-15	5.666344211466371e-17
58003.97500000149	3.422892345657157e-15	1.4037973195794638e-16	3.4292647009525215e-15	7.803839680954009e-17	3.3767036199840583e-15	8.286582543022467e-17	1.0696272934573274e-15	3.0835992238266496e-17	2.354577058352046e-15	5.674953826416048e-17
58004.02500000149	3.410759318496136e-15	1.3958155156001063e-16	3.4243688275181236e-15	7.80539333334692e-17	3.367893235878888e-15	8.279763855719256e-17	1.069673702134892e-15	3.095872637296401e-17	2.353395529108118e-15	5.682267347792983e-17
58004.075000001496	3.3985293749758835e-15	1.3875300753307495e-16	3.419388676193099e-15	7.805215870855335e-17	3.3589855579169144e-15	8.270048322376622e-17	1.0696979911931787e-15	3.1077534448881284e-17	2.3521527850766675e-15	5.688286211487715e-17
58004.1250000015	3.386203521611664e-15	1.3789435955687655e-16	3.4143245573895305e-15	7.803311774579435e-17	3.349981915645745e-15	8.257441459128795e-17	1.0697003014095619e-15	3.119237271790306e-17	2.3508488871961187e-15	5.693012701967086e-17
58004.1750000015	3.373782761643494e-15	1.3700588691353118e-16	3.4091767803444554e-15	7.799686436569655e-17	3.340883635949476e-15	8.241950885320964e-17	1.0696807732364824e-15	3.130319967892233e-17	2.349483895226663e-15	5.696449953146596e-17
58004.225000001505	3.3612680950660488e-15	1.3608788884514505e-16	3.4039456531240095e-15	7.794346158853449e-17	3.3316920430805743e-15	8.223586336590915e-17	1.0696395468033027e-15	3.140997603774452e-17	2.348057867751544e-15	5.698601950263268e-17
58004.27500000151	3.348660518658279e-15	1.351406849468407e-16	3.398631482627392e-15	7.787298153569074e-17	3.3224084586916156e-15	8.202359682049157e-17	1.0695767619180324e-15	3.15126646691082e-17	2.3465708621779894e-15	5.69947353272022e-17
58004.32500000151	3.3359610260133546e-15	1.3416461559677697e-16	3.3932345745909102e-15	7.778550544195336e-17	3.313034201867028e-15	8.178284945642683e-17	1.0694925580691654e-15	3.1611230580767427e-17	2.345022934738343e-15	5.699070397906564e-17
58004.37500000151	3.3231706075682252e-15	1.331600424251883e-16	3.3877552335919536e-15	7.76811236785767e-17	3.3035705891548622e-15	8.151378331801009e-17	1.0693870744274518e-15	3.170564087955446e-17	2.3434141404910355e-15	5.697399105967392e-17
58004.425000001516	3.310290250633222e-15	1.3212734882434888e-16	3.3821937630530636e-15	7.755993578683862e-17	3.2940189345983105e-15	8.121658255509418e-17	1.069260449847683e-15	3.179586473940512e-17	2.3417445333216243e-15	5.694467085530913e-17
58004.47500000152	3.2973209394216608e-15	1.3106694050188126e-16	3.3765504652457865e-15	7.742205052205966e-17	3.284380549767473e-15	8.089145376949649e-17	1.0691128228704793e-15	3.1881873371298505e-17	2.3400141659438413e-15	5.69028264036598e-17
58004.52500000152	3.2842636550791515e-15	1.2997924607963127e-16	3.370825641294741e-15	7.726758590788135e-17	3.274656743790754e-15	8.053862640881217e-17	1.0689443317240381e-15	3.196363999501006e-17	2.338223089900591e-15	5.684854956978798e-17
58004.575000001525	3.271119375713149e-15	1.2886471774079378e-16	3.3650195911815678e-15	7.709666930069993e-17	3.2648488233864623e-15	8.015835320973609e-17	1.0687551143259558e-15	3.204113981270256e-17	2.336371355564833e-15	5.678194113128699e-17
58004.62500000153	3.2578890764223177e-15	1.2772383192813033e-16	3.3591326137488013e-15	7.690943746415033e-17	3.2549580928942927e-15	7.97509106929791e-17	1.0685453082849492e-15	3.211434998423967e-17	2.3344590121405976e-15	5.670311087264186e-17
58004.67500000153	3.244573729325584e-15	1.2655709009619013e-16	3.353165006703936e-15	7.67060366536229e-17	3.2449858543066893e-15	7.931659971229216e-17	1.0683150509026676e-15	3.218324960424593e-17	2.3324861076639577e-15	5.661217768864249e-17
58004.725000001534	3.2311743035914234e-15	1.2536501952079773e-16	3.347117066623174e-15	7.648662271056661e-17	3.2349334073002467e-15	7.88557460603828e-17	1.0680644791754197e-15	3.224781968080458e-17	2.33045268900394e-15	5.650926969680766e-17
58004.77500000154	3.2176917654671154e-15	1.2414817416924525e-16	3.340989088955554e-15	7.6251361166777e-17	3.2248020492671035e-15	7.836870113462502e-17	1.0677937297959709e-15	3.230804311581062e-17	2.328358801863435e-15	5.639452435872067e-17
58004.82500000154	3.2041270783076622e-15	1.2290713563481314e-16	3.3347813680266836e-15	7.600042735826728e-17	3.2145930753461497e-15	7.785584266588004e-17	1.0675029391552763e-15	3.236390468689056e-17	2.3262044907800373e-15	5.626808861010142e-17
58004.87500000154	3.1904812026048675e-15	1.2164251413951837e-16	3.3284941970426865e-15	7.573400654896081e-17	3.204307778454343e-15	7.731757551402345e-17	1.0671922433442317e-15	3.241539103089707e-17	2.3239897991270924e-15	5.613011899958228e-17
58004.925000001545	3.1767550960162095e-15	1.203549496091917e-16	3.322127868094096e-15	7.545229406391327e-17	3.1939474493179034e-15	7.675433253387074e-17	1.0668617781554584e-15	3.246249062892535e-17	2.321714769114354e-15	5.598078183588155e-17
58004.97500000155	3.162949713393761e-15	1.1904511282513358e-16	3.3156826721597207e-15	7.515549543206473e-17	3.183513376503496e-15	7.61665755157863e-17	1.0665116790850288e-15	3.2505193792785486e-17	2.3193794417890197e-15	5.582025334333899e-17
58005.02500000155	3.1490660068130675e-15	1.1771370665685547e-16	3.30915889911054e-15	7.484382653842464e-17	3.1730068464493493e-15	7.555479620517408e-17	1.0661420813342093e-15	3.2543492652981097e-17	2.3169838570364836e-15	5.564871982539923e-17
58005.075000001554	3.1351049256017702e-15	1.163614673806657e-16	3.302556837713449e-15	7.45175137855366e-17	3.1624291434963504e-15	7.491951740566589e-17	1.0657531198112168e-15	3.2577381148072824e-17	2.314528053581134e-15	5.546637783586012e-17
58005.12500000156	3.1210674163683835e-15	1.1498916608869224e-16	3.2958767756352078e-15	7.417679426408133e-17	3.1517815499191156e-15	7.426129417079735e-17	1.0653449291329702e-15	3.260685501546927e-17	2.312012068987219e-15	5.5273434357546854e-17
58005.17500000156	3.1069544230308865e-15	1.1359761019345216e-16	3.2891189994462116e-15	7.382191593236434e-17	3.141065345957013e-15	7.358071508927031e-17	1.0649176436267931e-15	3.263191178359028e-17	2.3094359396596553e-15	5.5070106987832846e-17
58005.22500000156	3.0927668868454116e-15	1.1218764503272948e-16	3.2822837946243546e-15	7.345313780465875e-17	3.1302818098450915e-15	7.287840366909708e-17	1.0644713973321756e-15	3.265255076536423e-17	2.306799700844693e-15	5.485662413072801e-17
58005.275000001566	3.078505746434554e-15	1.1076015557967329e-16	3.2753714455587422e-15	7.30707301478449e-17	3.1194322178451127e-15	7.215501982602816e-17	1.0640063240025082e-15	3.266877305308687e-17	2.3041033866308692e-15	5.463322519473754e-17
58005.32500000157	3.064171937816014e-15	1.0931606826281822e-16	3.268382235553612e-15	7.267497468615176e-17	3.1085178442763486e-15	7.14112614815777e-17	1.0635225571067877e-15	3.2680581514571057e-17	2.301347029949517e-15	5.4400160795881474e-17
58005.37500000157	3.049766394430893e-15	1.0785635290040786e-16	3.2613164468320207e-15	7.226616481360122e-17	3.097539961546542e-15	7.064786627608535e-17	1.063020229831379e-15	3.2687980790590324e-17	2.2985306625757367e-15	5.415769296504477e-17
