MJD	CfA34SH_B	CfA34SH_B_err	CfA34SH_I	CfA34SH_I_err	CfA34SH_R	CfA34SH_R_err	CfA34SH_V	CfA34SH_V_err
52987.46925781564	2.1517935464442587e-16	1.0631372350282268e-17	1.8901101754248857e-16	4.682536780733143e-18	2.1920837932438842e-16	4.902058226264863e-18	2.7565467155245006e-16	9.188074787176961e-18
52987.51925781564	2.1508682465836428e-16	1.0600231584766704e-17	1.8878217607319375e-16	4.6549168629570536e-18	2.1895935766355096e-16	4.825591727199346e-18	2.755698705194981e-16	9.221836707323348e-18
52987.569257815645	2.1500541535638863e-16	1.0570114959296433e-17	1.885546471028918e-16	4.626550202329785e-18	2.1871043771367996e-16	4.750421948600802e-18	2.7548635487481185e-16	9.267049460075042e-18
52987.61925781565	2.1493474768877127e-16	1.0540150975258242e-17	1.8832830770037834e-16	4.597404653486302e-18	2.1846152942232288e-16	4.676496549889429e-18	2.7540415315809616e-16	9.319554871521601e-18
52987.66925781565	2.1487444261943235e-16	1.0509521978369495e-17	1.881030349378777e-16	4.5674523348934115e-18	2.1821254273410227e-16	4.603767167974152e-18	2.7532329391485285e-16	9.375619005883378e-18
52987.719257815654	2.1482412112570602e-16	1.0477471593830818e-17	1.8787870589052624e-16	4.53666992688139e-18	2.179633875977971e-16	4.5321900410285685e-18	2.7524380569688004e-16	9.431941301271136e-18
52987.76925781566	2.1478340419770254e-16	1.0443311105611191e-17	1.8765519763610821e-16	4.505038954939525e-18	2.1771397395910757e-16	4.4617266223568624e-18	2.7516571706230696e-16	9.485646624442103e-18
52987.81925781566	2.147519128381384e-16	1.0406424941676944e-17	1.8743238725456842e-16	4.472546059929062e-18	2.1746421176373378e-16	4.392344195256665e-18	2.7508905657581284e-16	9.534266113195782e-18
52987.86925781566	2.1472926806114565e-16	1.0366275418547539e-17	1.872101518276306e-16	4.439183255880959e-18	2.172140109592232e-16	4.324016478461943e-18	2.7501385280889866e-16	9.575711561755788e-18
52987.919257815665	2.147150908928036e-16	1.0322406917304987e-17	1.869883684384393e-16	4.4049481767789426e-18	2.1696328149112207e-16	4.25672422439441e-18	2.7494013434007946e-16	9.608246932612715e-18
52987.96925781567	2.1470900236960802e-16	1.0274449638398213e-17	1.867669141710608e-16	4.3698443128725685e-18	2.1671193330482264e-16	4.1904558055018426e-18	2.7486792975496333e-16	9.630459516513353e-18
52988.01925781567	2.1471062353859877e-16	1.022212308586156e-17	1.8654566611015442e-16	4.3338812371330716e-18	2.1645987634679476e-16	4.1252077831779966e-18	2.7479726764663667e-16	9.641232402226074e-18
52988.069257815674	2.1471957545678583e-16	1.0165239411286338e-17	1.8632450134055558e-16	4.297074822096102e-18	2.1620702056166104e-16	4.060985459686805e-18	2.7472817661591827e-16	9.639719263126191e-18
52988.11925781568	2.1473547919053285e-16	1.0103706725745839e-17	1.8610329694691767e-16	4.2594474469649435e-18	2.159532758943519e-16	3.997803407155343e-18	2.7466068527133274e-16	9.625321999202533e-18
52988.16925781568	2.1475795581506808e-16	1.0037532476557654e-17	1.8588193001318955e-16	4.221028194392505e-18	2.156985522896439e-16	3.935685962559947e-18	2.7459482222960117e-16	9.597671451728654e-18
52988.21925781568	2.1478662641412313e-16	9.966826947037405e-18	1.8566027762232207e-16	4.1818530359015774e-18	2.15442759691082e-16	3.874667687743512e-18	2.745306161154922e-16	9.556611200064585e-18
52988.269257815686	2.1482111207940143e-16	9.891806924186928e-18	1.8543821685585108e-16	4.141965004246485e-18	2.1518580804313487e-16	3.814793782814281e-18	2.744680955624436e-16	9.502184316189215e-18
52988.31925781569	2.1486103390987673e-16	9.812799528150894e-18	1.8521562479347476e-16	4.101414350561462e-18	2.1492760728780804e-16	3.75612043741613e-18	2.744072892125011e-16	9.434622873271003e-18
52988.36925781569	2.1490601301177184e-16	9.730246168461228e-18	1.849923785126075e-16	4.06025868289848e-18	2.1466806736910838e-16	3.698715114290555e-18	2.743482257166951e-16	9.35433995114643e-18
52988.419257815694	2.1495567049728314e-16	9.644706529696696e-18	1.8476835508806867e-16	4.018563082500818e-18	2.1440709822780995e-16	3.642656743368729e-18	2.742909337350841e-16	9.261923842049891e-18
52988.4692578157	2.1500962748523956e-16	9.55686243678036e-18	1.845434315916305e-16	3.9764001926030045e-18	2.1414460980514864e-16	3.588035804437355e-18	2.742354419370176e-16	9.158134118161929e-18
52988.5192578157	2.1506750509952951e-16	9.467521366589888e-18	1.8431748509164236e-16	3.93385027377595e-18	2.1388051204236033e-16	3.5349542869293104e-18	2.741817790014076e-16	9.043899168435829e-18
52988.5692578157	2.1512892446899456e-16	9.377619291795652e-18	1.840903926525494e-16	3.891001218451018e-18	2.1361471487975726e-16	3.483525492967978e-18	2.741299736170875e-16	8.920314735308948e-18
52988.619257815706	2.1519350672704683e-16	9.288222433195903e-18	1.8386203133458137e-16	3.8479485159412846e-18	2.133471282561123e-16	3.4338736578860364e-18	2.7408005448259343e-16	8.788642871788486e-18
52988.66925781571	2.152608730113713e-16	9.200527395993723e-18	1.8363227819332972e-16	3.80479515796481e-18	2.1307766210973646e-16	3.3861333631277456e-18	2.740320503067855e-16	8.650310593371914e-18
52988.71925781571	2.1533064446279918e-16	9.115859041251165e-18	1.8340101027934866e-16	3.761651472991055e-18	2.1280622637894078e-16	3.3404487104590135e-18	2.7398598980883965e-16	8.506907303206784e-18
52988.769257815715	2.1540244222547802e-16	9.035665354131999e-18	1.831681046376676e-16	3.718634876395202e-18	2.1253273099972717e-16	3.2969722235918184e-18	2.7394190171862373e-16	8.360179834561866e-18
52988.81925781572	2.1547588744576614e-16	8.961508481845268e-18	1.8293343830755646e-16	3.6758695218789225e-18	2.122570859084054e-16	3.2558634529045728e-18	2.738998147766714e-16	8.212023678674703e-18
52988.86925781572	2.1555060127236035e-16	8.895051109559128e-18	1.82696888321962e-16	3.633485838307629e-18	2.1197920104036168e-16	3.2172872675957122e-18	2.738597577346375e-16	8.064468682733584e-18
52988.91925781572	2.1562620485550924e-16	8.838037391106508e-18	1.8245833170719665e-16	3.591619935097675e-18	2.1169898632867305e-16	3.1814118024672986e-18	2.7382175935540313e-16	7.919657249102094e-18
52988.96925781573	2.1570231934614168e-16	8.792267849900846e-18	1.8221764548248058e-16	3.550412858571075e-18	2.1141635170703232e-16	3.1484060753851e-18	2.7378584841332074e-16	7.779812919967963e-18
52989.01925781573	2.157785658963133e-16	8.759567988315982e-18	1.8197470665961284e-16	3.5100096814969045e-18	2.1113120710743897e-16	3.118437269721672e-18	2.737520536942669e-16	7.647197290542191e-18
52989.06925781573	2.1585456587291538e-16	8.74174871192016e-18	1.8172939223343101e-16	3.470558194092553e-18	2.1084346247066703e-16	3.091667679613058e-18	2.737204019280703e-16	7.52404987389719e-18
52989.119257815735	2.159299962287124e-16	8.740022841048992e-18	1.8148157684066247e-16	3.432152427297104e-18	2.105530490205054e-16	3.0681837508750842e-18	2.7369038579629256e-16	7.411566835574648e-18
52989.16925781574	2.160046632218331e-16	8.754259061377509e-18	1.812311296431231e-16	3.3947585536337505e-18	2.1025996403852247e-16	3.0478517173410463e-18	2.7366025563611056e-16	7.30859765977825e-18
52989.21925781574	2.1607839145543725e-16	8.784079901619113e-18	1.8097791901805214e-16	3.3583264820594763e-18	2.0996421758348465e-16	3.0304890045528446e-18	2.736280855169249e-16	7.213599565342692e-18
52989.269257815744	2.1615100553085654e-16	8.829062898053591e-18	1.8072181333306014e-16	3.3228094239787774e-18	2.0966581971092562e-16	3.0159078127876257e-18	2.7359194948939663e-16	7.125016512321681e-18
52989.31925781575	2.162223300484234e-16	8.888761573927894e-18	1.8046268094590012e-16	3.2881651037474438e-18	2.0936478047684087e-16	3.003917981308654e-18	2.7354992157141e-16	7.041338358236437e-18
52989.36925781575	2.1629218960613194e-16	8.962724876120366e-18	1.8020039020382174e-16	3.2543568977848296e-18	2.0906110993614833e-16	2.9943297395574376e-18	2.735000757336325e-16	6.96115411821818e-18
52989.41925781575	2.1636040880059449e-16	9.050514418656772e-18	1.799348094433482e-16	3.2213548920769985e-18	2.0875481814114888e-16	2.9869562806486576e-18	2.734404858855391e-16	6.883198403742762e-18
52989.469257815756	2.16426812225766e-16	9.151719062553166e-18	1.7966580698962448e-16	3.1891368485965125e-18	2.0844591514552895e-16	2.9816161135943035e-18	2.7336922586120846e-16	6.806390695927727e-18
52989.51925781576	2.1649122447341195e-16	9.265966553582718e-18	1.7939325115622958e-16	3.1576890707982103e-18	2.081344109994343e-16	2.978135162523615e-18	2.732843694049795e-16	6.72986755015559e-18
52989.56925781576	2.1655347013249163e-16	9.392932098603934e-18	1.791170102445482e-16	3.1270071579926292e-18	2.0782031575254883e-16	2.9763485822261976e-18	2.7318399015742277e-16	6.6530080789866086e-18
52989.619257815764	2.1661337378907328e-16	9.532343917629401e-18	1.7883695254343034e-16	3.097096637959502e-18	2.0750363945424865e-16	2.9761022874895367e-18	2.7306616164118086e-16	6.575453125694475e-18
52989.66925781577	2.1667076002607887e-16	9.683985919988083e-18	1.7855294632877427e-16	3.067973466040177e-18	2.0718439215237037e-16	2.9772541883942026e-18	2.729289572467823e-16	6.4971184250117e-18
52989.71925781577	2.1672545342317791e-16	9.847697746841105e-18	1.782648598629984e-16	3.0396643780207044e-18	2.068625838936731e-16	2.9796751363640105e-18	2.72770450218254e-16	6.418201772668726e-18
52989.76925781577	2.167772785564047e-16	1.0023372473329177e-17	1.7797256139478264e-16	3.0122070828049186e-18	2.0653822472322255e-16	2.9832495935485932e-18	2.725887136392157e-16	6.339183829883821e-18
52989.819257815776	2.1682605999807336e-16	1.0210952303813869e-17	1.7767591915846395e-16	2.9856502791781155e-18	2.0621132468485296e-16	2.9878760393000602e-18	2.7238182041853594e-16	6.2608216942727406e-18
52989.86925781578	2.1687162231618263e-16	1.041042260182666e-17	1.7737480137367217e-16	2.9600534802263976e-18	2.0588189382332214e-16	2.993467129836804e-18	2.7214784327614633e-16	6.1841338381086e-18
52989.91925781578	2.169137900747984e-16	1.0621804598417143e-17	1.77069076244925e-16	2.93548662745745e-18	2.0554994217953945e-16	2.9999496279367246e-18	2.7188485472897797e-16	6.1103745129745e-18
52989.969257815785	2.1695238783339487e-16	1.0845147111126657e-17	1.767586119611934e-16	2.912029476275362e-18	2.0521547979518396e-16	3.007264120870577e-18	2.7159092707663524e-16	6.0409953538169995e-18
52990.01925781579	2.1698724014649303e-16	1.1080517581177524e-17	1.7644327669543212e-16	2.88977073473132e-18	2.0487851671039526e-16	3.0153645441983802e-18	2.712641323873238e-16	5.977591825328394e-18
52990.06925781579	2.1701817180489914e-16	1.1327991304430923e-17	1.7612293864231305e-16	2.8688069153111836e-18	2.045390629636197e-16	3.024217521693187e-18	2.709025424835066e-16	5.921832513576005e-18
52990.11925781579	2.1704506978829303e-16	1.1587279924908259e-17	1.7579754479903523e-16	2.8491933219447336e-18	2.0419717733341628e-16	3.0337824480906086e-18	2.7050487076930077e-16	5.874756189535845e-18
52990.169257815796	2.1706796575023496e-16	1.1857247856546835e-17	1.7546728677582178e-16	2.8308432454376573e-18	2.038531224394564e-16	3.0439501456666015e-18	2.7007251467269457e-16	5.834757316261565e-18
52990.2192578158	2.1708691186567118e-16	1.2136650975950862e-17	1.751324034855997e-16	2.813649107088143e-18	2.0350721417906819e-16	3.0546023530152074e-18	2.696075729865469e-16	5.799548991376739e-18
52990.2692578158	2.1710196030465844e-16	1.2424269691033111e-17	1.7479313382569646e-16	2.7975135009071684e-18	2.0315976845019548e-16	3.0656333386698763e-18	2.691121442623264e-16	5.76693507083789e-18
52990.319257815805	2.1711316323183266e-16	1.2718918766772561e-17	1.7444971667861513e-16	2.782351452256316e-18	2.0281110115047429e-16	3.0769504610621806e-18	2.685883268233514e-16	5.734895277894965e-18
52990.36925781581	2.1712057280666402e-16	1.3019454373714928e-17	1.7410239091280333e-16	2.768092486040406e-18	2.024615281753854e-16	3.0884745591104877e-18	2.68038218780395e-16	5.701654220913168e-18
52990.41925781581	2.1712424118407346e-16	1.3324778805410232e-17	1.7375139538344592e-16	2.754682495061743e-18	2.0211136542194905e-16	3.1001401955453498e-18	2.674639180469741e-16	5.665735747685485e-18
52990.469257815814	2.1712422051356104e-16	1.3633843301469285e-17	1.7339696893322823e-16	2.7420854006303476e-18	2.0176092878518429e-16	3.1118957633725703e-18	2.668675223549194e-16	5.6260049834139035e-18
52990.51925781582	2.1712056294003506e-16	1.394564936314918e-17	1.7303935039310513e-16	2.7302845983921608e-18	2.0141053416057186e-16	3.123703475057393e-18	2.6625112926969948e-16	5.5817006987735146e-18
52990.56925781582	2.1711332060332307e-16	1.4259248907328064e-17	1.7267877858317586e-16	2.7192841812396304e-18	2.01060497445286e-16	3.135539237120901e-18	2.6561683620589424e-16	5.532460450341839e-18
52990.61925781582	2.1710254563891595e-16	1.4573743550716898e-17	1.723154923133651e-16	2.709109927968499e-18	2.0071113453388386e-16	3.1473924282940857e-18	2.649667404429222e-16	5.478340345418776e-18
52990.669257815825	2.1708829017726642e-16	1.4888283262362745e-17	1.7194973038428007e-16	2.699810043915319e-18	2.003627613227699e-16	3.1592655795930394e-18	2.6430293914016344e-16	5.419830397130607e-18
52990.71925781583	2.1707060634453298e-16	1.5202064582828648e-17	1.7158173158790926e-16	2.691455633151579e-18	2.0001569370850252e-16	3.1711739656546164e-18	2.6362752935235403e-16	5.357865292985974e-18
52990.76925781583	2.1704954626209105e-16	1.551432856030373e-17	1.7121173470848543e-16	2.684140878712296e-18	1.9967024758810199e-16	3.1831451078483972e-18	2.629426080453485e-16	5.293829003063155e-18
52990.819257815834	2.1702516204697935e-16	1.582435852520548e-17	1.7083997852322545e-16	2.67798290044869e-18	1.993267388595121e-16	3.195218186843727e-18	2.622502721114001e-16	5.229550025082402e-18
52990.86925781584	2.1699750581170862e-16	1.6131477791762272e-17	1.7046670180315212e-16	2.673121256877427e-18	1.9898548342129256e-16	3.207443368479182e-18	2.61552618384512e-16	5.167282283063379e-18
52990.91925781584	2.1696662966468678e-16	1.64350473552456e-17	1.7009214331378706e-16	2.6697170536763358e-18	1.9864679717308053e-16	3.219881037018585e-18	2.608517436561116e-16	5.1096649972431e-18
52990.96925781584	2.1693258570981493e-16	1.673446363231683e-17	1.6971654181604902e-16	2.667951621234987e-18	1.9831099601497505e-16	3.2326009359502033e-18	2.6014974469025263e-16	5.059653698566867e-18
52991.019257815846	2.1689542604695518e-16	1.7029156277506902e-17	1.6934013606701107e-16	2.668024727167997e-18	1.9797839584892244e-16	3.245681209363301e-18	2.594487182392982e-16	5.0204147315072815e-18
52991.06925781585	2.1685520277186677e-16	1.7318586100619394e-17	1.6896316482057596e-16	2.6701522954364376e-18	1.976493125791781e-16	3.2592073472838548e-18	2.587507610591057e-16	4.995178007496688e-18
52991.11925781585	2.1681196797603603e-16	1.760224309568543e-17	1.6858586791895806e-16	2.674544832241298e-18	1.9732404197399184e-16	3.273259672851097e-18	2.580578797356933e-16	4.9865888611683e-18
52991.169257815855	2.1676577374720784e-16	1.7879644591359093e-17	1.6820849365801988e-16	2.6812779841294583e-18	1.9700272368229872e-16	3.2878356547889968e-18	2.5737138162424486e-16	4.993442281014711e-18
52991.21925781586	2.167166721690455e-16	1.8150333524981705e-17	1.6783129428309218e-16	2.6903703474123015e-18	1.9668542441966521e-16	3.3028968781285917e-18	2.566922474376028e-16	5.012660882974152e-18
52991.26925781586	2.1666471532132202e-16	1.841387683776164e-17	1.6745452206198021e-16	2.701852760444791e-18	1.9637221048863597e-16	3.318410538610399e-18	2.5602145609131723e-16	5.041156143860727e-18
52991.31925781586	2.1660995528023913e-16	1.866986399073286e-17	1.6707842926345207e-16	2.7157700103997427e-18	1.9606314819483445e-16	3.3343501760384956e-18	2.553599865590482e-16	5.076017815410259e-18
52991.369257815866	2.165524441178956e-16	1.8917905595184157e-17	1.6670326815802542e-16	2.7321817472329545e-18	1.9575830384542348e-16	3.3506960535897667e-18	2.5470881787959806e-16	5.1146552712389044e-18
52991.41925781587	2.1649223390309523e-16	1.9157632151384704e-17	1.6632929101884237e-16	2.7511629771794623e-18	1.9545774374925927e-16	3.3674354258711304e-18	2.540689291640826e-16	5.154901646961683e-18
52991.46925781587	2.1642937670113423e-16	1.938869289180669e-17	1.6595675012245604e-16	2.7728041296278865e-18	1.9516153421642954e-16	3.3845626951438315e-18	2.53441299603226e-16	5.195086412865887e-18
52991.519257815875	2.1636392457339722e-16	1.9610754720187576e-17	1.6558589774969964e-16	2.7972106997564114e-18	1.948697415601008e-16	3.4020794608401837e-18	2.5282690847463757e-16	5.234083538458791e-18
52991.56925781588	2.1629592957780382e-16	1.9823501240751924e-17	1.6521698618646135e-16	2.8245024766871864e-18	1.945824320942093e-16	3.4199944702438908e-18	2.522267351498084e-16	5.271341937659144e-18
52991.61925781588	2.1622544376916986e-16	2.0026631871021696e-17	1.6485026772458264e-16	2.8548123760990134e-18	1.942996721348464e-16	3.438323469403037e-18	2.516417591015984e-16	5.306903228645966e-18
52991.66925781588	2.1615251919905874e-16	2.021986103411178e-17	1.6448599466256869e-16	2.8882849051446333e-18	1.940215280002587e-16	3.4570889583810235e-18	2.5107295991127708e-16	5.34140959485005e-18
52991.71925781589	2.160772079155687e-16	2.0402917421994014e-17	1.64124419306604e-16	2.9250742968461018e-18	1.9374806601192547e-16	3.476319855582948e-18	2.5052131727585246e-16	5.376102096749069e-18
52991.76925781589	2.1599956196356678e-16	2.0575543327524212e-17	1.637657939711631e-16	2.965342360934385e-18	1.9347935249009448e-16	3.496051073195278e-18	2.499878110151559e-16	5.4128073953133966e-18
52991.81925781589	2.1591963338509263e-16	2.073749403724887e-17	1.634103709800262e-16	3.009256106379559e-18	1.9321545376009357e-16	3.516323004363467e-18	2.4947342107918e-16	5.453908740953312e-18
52991.869257815895	2.1583747421874207e-16	2.0888537283877698e-17	1.630584026669308e-16	3.0569851990146546e-18	1.929564361483281e-16	3.53718092798262e-18	2.48979127555303e-16	5.502295561157528e-18
52991.9192578159	2.1575313650047496e-16	2.102845275309983e-17	1.6271014137656406e-16	3.1086993231377927e-18	1.9270236598258892e-16	3.558674333189901e-18	2.485059106753994e-16	5.561285540437204e-18
