MJD	lascumbres_B	lascumbres_B_err	lascumbres_I	lascumbres_I_err	lascumbres_R	lascumbres_R_err	lascumbres_U	lascumbres_U_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56515.16000000026	4.563096964431859e-15	2.489741265791178e-16	nan	nan	nan	nan	nan	nan	3.103383634449047e-15	2.3935210856014716e-16	3.11114698065205e-15	1.6388789726568533e-16	1.6977708659033694e-15	1.3825168544886964e-16	2.5280415824520606e-15	2.2179955039735797e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.21000000026	4.659183439796094e-15	2.462739357867975e-16	nan	nan	nan	nan	nan	nan	3.166587511771158e-15	2.3895951831221487e-16	3.175444419597823e-15	1.6633653828597315e-16	1.7296733944088e-15	1.3799683958533029e-16	2.569262037956975e-15	2.1933058106932009e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.260000000264	4.755985978204111e-15	2.4473415439492034e-16	nan	nan	nan	nan	nan	nan	3.229912272506909e-15	2.3850393013387824e-16	3.240156513176904e-15	1.6913039818488652e-16	1.7617349481568744e-15	1.3788910839903398e-16	2.610791182886672e-15	2.1713136608696409e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.31000000027	4.8535370323936455e-15	2.4423689336111023e-16	nan	nan	nan	nan	nan	nan	3.293360640686961e-15	2.3799180172433375e-16	3.305283727175725e-15	1.7222439767405076e-16	1.7939537391457315e-15	1.3791213091815426e-16	2.6526409450354935e-15	2.151782709395871e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.36000000027	4.951869067687437e-15	2.4466062705382634e-16	nan	nan	nan	nan	nan	nan	3.3569353415551637e-15	2.3743026327345933e-16	3.3708265330895672e-15	1.7557441672383338e-16	1.8263279822630867e-15	1.3804987408117512e-16	2.694823257585839e-15	2.1344794420651474e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.41000000027	5.051014562548768e-15	2.458850824219595e-16	nan	nan	nan	nan	nan	nan	3.4206391015950094e-15	2.368271219941209e-16	3.436785408124927e-15	1.7913807550352167e-16	1.8588558952482245e-15	1.38286776571252e-16	2.7373500593144158e-15	2.1191757923745517e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.460000000276	5.151006009137657e-15	2.4779543480051407e-16	nan	nan	nan	nan	nan	nan	3.484474648556875e-15	2.3619086268685614e-16	3.503160835202992e-15	1.8287528727749893e-16	1.89153569865432e-15	1.3860786747393814e-16	2.7802332947958117e-15	2.1056515145441831e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.51000000028	5.251875913862908e-15	2.502855657073079e-16	nan	nan	nan	nan	nan	nan	3.5484447114854985e-15	2.3553064348735885e-16	3.5699533029642574e-15	1.8674861244473522e-16	1.9243656158113448e-15	1.389988600455216e-16	2.8234849146081903e-15	2.093696273119165e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.56000000028	5.353656797937434e-15	2.532603174689308e-16	nan	nan	nan	nan	nan	nan	3.612552020746118e-15	2.348562858518506e-16	3.637163305771226e-15	1.9072344964788682e-16	1.9573438727873695e-15	1.3944622193786636e-16	2.8671168755384505e-15	2.0831114268057972e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.610000000284	5.456381197932113e-15	2.5663681433299103e-16	nan	nan	nan	nan	nan	nan	3.6767993080518735e-15	2.3417825772057735e-16	3.704791343712166e-15	1.947681006093593e-16	1.9904686983521106e-15	1.3993722397363454e-16	2.911141140786508e-15	2.0737115000487013e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.66000000029	5.560081666333628e-15	2.603449981205104e-16	nan	nan	nan	nan	nan	nan	3.741189306490806e-15	2.335076487469091e-16	3.772837922604218e-15	1.9885374224420552e-16	2.0237383239385734e-15	1.4045997001765927e-16	2.95556968017084e-15	2.0653253488082485e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.71000000029	5.6647907720959405e-15	2.64327554983502e-16	nan	nan	nan	nan	nan	nan	3.805724750553263e-15	2.3285613640762275e-16	3.841303553999115e-15	2.029543346312244e-16	2.057150983606193e-15	1.410034106990158e-16	3.0004144703347628e-15	2.0577970370898625e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.76000000029	5.7705411011985786e-15	2.68539403513664e-16	nan	nan	nan	nan	nan	nan	3.870408376157561e-15	2.322359418143544e-16	3.9101887551851464e-15	2.0704648782236843e-16	2.0907049140028046e-15	1.4155734374681565e-16	3.045687494949009e-15	2.050986447645405e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.810000000296	5.877365257200147e-15	2.7294688896394696e-16	nan	nan	nan	nan	nan	nan	3.93524292067935e-15	2.316597740818168e-16	3.979494049191244e-15	2.1110930516430707e-16	2.124398354327681e-15	1.4211240357322694e-16	3.0914007449205317e-15	2.0447696543277558e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.8600000003	5.9852958617957066e-15	2.775267959736703e-16	nan	nan	nan	nan	nan	nan	4.000231122976187e-15	2.3114076220421557e-16	4.049219964791928e-15	2.1512421611392922e-16	2.1582295462937745e-15	1.4266004251236204e-16	3.137566218595786e-15	2.0390390850233819e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.9100000003	6.094365555371583e-15	2.8226526070840007e-16	nan	nan	nan	nan	nan	nan	4.065375723416185e-15	2.3069237357518593e-16	4.119367036510858e-15	2.1907480771463976e-16	2.1921967340906542e-15	1.4319250584458723e-16	3.184195921967213e-15	2.03370350361296e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56515.960000000305	6.204606997563682e-15	2.871566367585996e-16	nan	nan	nan	nan	nan	nan	4.130679463904469e-15	2.303283185497172e-16	4.1899358046234976e-15	2.229466608759864e-16	2.2262981643469027e-15	1.4370280243882567e-16	3.2313018688781955e-15	2.0286878373301183e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.01000000031	6.316052867811001e-15	2.9220234881862796e-16	nan	nan	nan	nan	nan	nan	4.196145087910735e-15	2.3006244079619725e-16	4.260926815164586e-15	2.2672719532468233e-16	2.260532086093274e-15	1.4418467254470902e-16	3.278896081229688e-15	2.0239328727364163e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.06000000031	6.428735865915696e-15	2.9740975397322006e-16	nan	nan	nan	nan	nan	nan	4.261775340495544e-15	2.299085936410826e-16	4.332340619928509e-15	2.304055254192387e-16	2.2948967507251214e-15	1.446325539889654e-16	3.3269905891859353e-15	2.0193948398239345e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.11000000031	6.542688712597122e-15	3.027910214183384e-16	nan	nan	nan	nan	nan	nan	4.32757296833843e-15	2.298805031392509e-16	4.4041777764754706e-15	2.339723278369133e-16	2.3293904119648444e-15	1.4504154777156584e-16	3.3755974313803405e-15	2.0150448995864633e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.160000000316	6.657944150052046e-15	3.083620365653686e-16	nan	nan	nan	nan	nan	nan	4.39354071976435e-15	2.299916192052977e-16	4.4764388481378276e-15	2.374197213321823e-16	2.364011325825403e-15	1.4540738383558653e-16	3.4247286551217116e-15	2.0108685463465993e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.21000000032	6.774534874745874e-15	3.141412534253795e-16	nan	nan	nan	nan	nan	nan	4.4596813451595216e-15	2.3025492900179513e-16	4.549124404019392e-15	2.407411582137552e-16	2.3987577505730447e-15	1.4572638759038728e-16	3.474396316600127e-15	2.0068649321196144e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.26000000032	6.892479239815272e-15	3.201317846712839e-16	nan	nan	nan	nan	nan	nan	4.525997679074274e-15	2.306769346629887e-16	4.622235019004018e-15	2.4393132686545795e-16	2.4336279466896214e-15	1.4599544760506075e-16	3.5246124810940363e-15	2.0030461167155443e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.310000000325	7.0117635690172185e-15	3.2629997994518467e-16	nan	nan	nan	nan	nan	nan	4.592492741771612e-15	2.3125033703909086e-16	4.6957712737588275e-15	2.4698606442136457e-16	2.4686201768362097e-15	1.462119847546909e-16	3.5753892231759785e-15	1.9994362440909172e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.36000000033	7.132369871883392e-15	3.326084601385215e-16	nan	nan	nan	nan	nan	nan	4.6591695801677785e-15	2.3196550663960097e-16	4.7697337547394404e-15	2.499022786140961e-16	2.503732705815375e-15	1.4637392299393913e-16	3.626738626919769e-15	1.9960706429011538e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.41000000033	7.25428018027989e-15	3.390216146890987e-16	nan	nan	nan	nan	nan	nan	4.7260312429671604e-15	2.328124100954975e-16	4.844123054192922e-15	2.5267787776984134e-16	2.5389638005347e-15	1.4647966184144644e-16	3.678672786106777e-15	1.992994847202825e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.460000000334	7.377476548085468e-15	3.4550586872092414e-16	nan	nan	nan	nan	nan	nan	4.79308078069236e-15	2.3378075240564843e-16	4.9189397701632945e-15	2.553117079302279e-16	2.5743117299697317e-15	1.4652805059121823e-16	3.731203804432905e-15	1.9902635320869426e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.51000000034	7.501941050875166e-15	3.52029861758198e-16	nan	nan	nan	nan	nan	nan	4.860321245714727e-15	2.3486011030924803e-16	4.994184506497834e-15	2.5780349610577003e-16	2.609774765126563e-15	1.4651836420935093e-16	3.784343795716191e-15	1.9879393585080942e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.56000000034	7.627655785597511e-15	3.585645550105609e-16	nan	nan	nan	nan	nan	nan	4.927755692284818e-15	2.360400552099737e-16	5.069857872849319e-15	2.601537986981911e-16	2.645351179005411e-15	1.4645028083328663e-16	3.8381048841023154e-15	1.986091722068015e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.61000000034	7.754602870260483e-15	3.650832825111412e-16	nan	nan	nan	nan	nan	nan	4.9953871765623925e-15	2.373102645756741e-16	5.145960484682199e-15	2.6236395418571536e-16	2.6810392465633823e-15	1.4632386075377814e-16	3.892499204274291e-15	1.984795401653782e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.660000000345	7.88276444360661e-15	3.715617593017072e-16	nan	nan	nan	nan	nan	nan	5.063218756647489e-15	2.3866062122620525e-16	5.222492955054445e-15	2.6443603354681195e-16	2.716837240789965e-15	1.461395248289807e-16	3.947538859910385e-15	1.984128872505187e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.71000000035	8.012122664800914e-15	3.7797805771836275e-16	nan	nan	nan	nan	nan	nan	5.131253492609557e-15	2.400813003135264e-16	5.299454159458238e-15	2.663716081388375e-16	2.7527426123508912e-15	1.458976340631735e-16	4.00322711539548e-15	1.9841235176841163e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.76000000035	8.142659713108172e-15	3.8431256075532703e-16	nan	nan	nan	nan	nan	nan	5.199494446517915e-15	2.4156284417043896e-16	5.3768390894616034e-15	2.6817025231056223e-16	2.7887509748260984e-15	1.4559797903366054e-16	4.0595475000405766e-15	1.9847019742297327e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.810000000354	8.274357787578311e-15	3.9054789964192296e-16	nan	nan	nan	nan	nan	nan	5.267944682474483e-15	2.4309622546838043e-16	5.454642216052661e-15	2.698318579766251e-16	2.8248576947201823e-15	1.4524055452193446e-16	4.116480882098871e-15	1.985774497208352e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.86000000036	8.407199106726644e-15	3.9666888113281925e-16	nan	nan	nan	nan	nan	nan	5.3366072666407165e-15	2.4467289933883335e-16	5.532858015866417e-15	2.7135700781805396e-16	2.861058140186218e-15	1.4482567925913918e-16	4.1740081401970374e-15	1.9872550254595083e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.91000000036	8.54116590821797e-15	4.026624086713156e-16	nan	nan	nan	nan	nan	nan	5.4054852672705676e-15	2.4628484525244214e-16	5.611480971099843e-15	2.7274698733053744e-16	2.8973476809316373e-15	1.4435399451106033e-16	4.232110162998352e-15	1.9890621822185127e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56516.96000000036	8.676240448549265e-15	4.085174004379248e-16	nan	nan	nan	nan	nan	nan	5.474581754739696e-15	2.479245995295508e-16	5.690505569430668e-15	2.740037971424452e-16	2.933721688125313e-15	1.438264634348515e-16	4.290767848864663e-15	1.9911201567841222e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.010000000366	8.812405002731715e-15	4.142247064061665e-16	nan	nan	nan	nan	nan	nan	5.54389980157632e-15	2.4958527940017683e-16	5.769926303935764e-15	2.751301656002517e-16	2.970175534304314e-15	1.4324437116550044e-16	4.349962105519722e-15	1.9933594717831464e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.06000000037	8.94964186397612e-15	4.1977702579514924e-16	nan	nan	nan	nan	nan	nan	5.613442482491671e-15	2.512605995096544e-16	5.84973767300924e-15	2.7612956156418456e-16	3.0067045932798767e-15	1.4260932557344184e-16	4.409673849711943e-15	1.9957176422236346e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.11000000037	9.08793334337474e-15	4.251688257379094e-16	nan	nan	nan	nan	nan	nan	5.683212874410066e-15	2.5294488174449345e-16	5.929934180281204e-15	2.7700620728096506e-16	3.0433042400449063e-15	1.4192325861297854e-16	4.469884006877094e-15	1.9981397336848859e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.160000000375	9.227261769585881e-15	4.303962615445985e-16	nan	nan	nan	nan	nan	nan	5.75321405650046e-15	2.5463305918268675e-16	6.0105103345350366e-15	2.7776509112479636e-16	3.079969850680093e-15	1.411884281588765e-16	4.530573510801257e-15	2.0005788274787018e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.21000000038	9.367609488518847e-15	4.3545709859263947e-16	1.286300391578519e-15	1.3273419057003737e-16	3.985708334629304e-15	4.005401151229011e-16	8.726552076808411e-15	1.551327101865501e-15	5.823449110205656e-15	2.563206749111837e-16	6.0914606496259005e-15	2.7841197993624205e-16	3.1166968022604428e-15	1.4040742020352756e-16	4.591723303284811e-15	2.0029964005154386e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.26000000038	9.50895886301663e-15	4.4035063561627626e-16	1.298558569848698e-15	1.302723997393238e-16	4.03086127529552e-15	3.924306943133212e-16	8.827987213063936e-15	1.5253847374120245e-15	5.8939211192737785e-15	2.5800387635839934e-16	6.172779644400027e-15	2.7895343058510173e-16	3.153480472762718e-15	1.3958315125544984e-16	4.6533143338046334e-15	2.0053626271231963e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.31000000038	9.651292272541974e-15	4.45077628968742e-16	1.3108835452159415e-15	1.2784969507288932e-16	4.076222379052553e-15	3.844265653743666e-16	8.930080281466077e-15	1.4997529039366287e-15	5.964633169787794e-15	2.5967940571508705e-16	6.2544618426125266e-15	2.793968003133722e-16	3.1903162409713915e-15	1.3871887074869284e-16	4.715327559178192e-15	2.0076566092243936e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.360000000386	9.794592112861502e-15	4.496402172772714e-16	1.3232756247235373e-15	1.2546745079366922e-16	4.12179242392593e-15	3.7653108717591457e-16	9.032834868989076e-15	1.4744437724674093e-15	6.035588350197854e-15	2.613445869303651e-16	6.3365017728452414e-15	2.7975025530249716e-16	3.2271994863856402e-15	1.3781816323069654e-16	4.777743943226781e-15	2.0098665401062692e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.41000000039	9.938840795730027e-15	4.540418458085739e-16	1.3357351167127176e-15	1.2312707804125813e-16	4.167572190581741e-15	3.687477338031227e-16	9.136254580570462e-15	1.4494699012601423e-15	6.106789751349869e-15	2.6299730968088715e-16	6.418893968427095e-15	2.8002277681648965e-16	3.2641255891261796e-15	1.368849500550288e-16	4.840544456439523e-15	2.0119898057109808e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.46000000039	1.0084020748577073e-14	4.582871897721965e-16	1.3482623308279994e-15	1.2083002323433817e-16	4.213562462334922e-15	3.610800956016275e-16	9.240343039196452e-15	1.4248442362989357e-15	6.178240466517775e-15	2.6463601064093674e-16	6.5016329673509224e-15	2.802241641637422e-16	3.301089929842071e-15	1.3592349025367463e-16	4.903710075636222e-15	2.0140330259006763e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.510000000395	1.0230114414191097e-14	4.623820757449011e-16	1.3608575780222703e-15	1.1857776587291374e-16	4.259764025158446e-15	3.53531879447079e-16	9.345103885988113e-15	1.4005801092268603e-15	6.249943591432186e-15	2.6625965231391326e-16	6.584713312192672e-15	2.8036503360496917e-16	3.338087889617035e-15	1.34938380211395e-16	4.967221783631482e-15	2.0160120366167205e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.5600000004	1.0377104250405862e-14	4.663334003613037e-16	1.3735211705622017e-15	1.163718157035377e-16	4.3061776676913226e-15	3.4610690807232404e-16	9.450540780287028e-15	1.3766912322620035e-15	6.3219022243138354e-15	2.678676996133997e-16	6.6681295500302416e-15	2.8045681223144696e-16	3.375114849876323e-15	1.3393455170417802e-16	5.0310605688991786e-15	2.0179518122934903e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.6100000004	1.0524972729785677e-14	4.701490454108201e-16	1.3862534220334302e-15	1.1421370916676514e-16	4.352804181247171e-15	3.388091182639457e-16	9.556657399742883e-15	1.3531916896114133e-15	6.394119465901527e-15	2.694600943371557e-16	6.7518762323623105e-15	2.805117257309043e-16	3.4121661922940496e-15	1.3291726780161544e-16	5.0952074252350765e-15	2.0198863264021355e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.660000000404	1.0673702331963755e-14	4.738377684423838e-16	1.3990546441022882e-15	1.121050027925693e-16	4.399644351438755e-15	3.316425523533895e-16	9.66345741757355e-15	1.3300959094805369e-15	6.466598412327495e-15	2.7103722095301543e-16	6.835947915027299e-15	2.8054277886829774e-16	3.4492372986991006e-15	1.318921160710899e-16	5.15964335142139e-15	2.0218583465381135e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.71000000041	1.0823273992777119e-14	4.774048854425864e-16	1.4119244621266395e-15	1.1004679343163017e-16	4.4466971890658845e-15	3.246102226082186e-16	9.770939686248656e-15	1.307415405187613e-15	6.539340645068571e-15	2.725984705949926e-16	6.920339158121752e-15	2.805637274314982e-16	3.486323550982632e-15	1.308649984587022e-16	5.2243493508914845e-15	2.0239191592939837e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.76000000041	1.0973665185953065e-14	4.808470031263871e-16	1.4248609685721514e-15	1.0803912815929158e-16	4.4939577417566005e-15	3.1771271243717265e-16	9.879092279692176e-15	1.2851547594737291e-15	6.6123443630406435e-15	2.7414048557229074e-16	7.005044525918031e-15	2.805890403588616e-16	3.5234203310039757e-15	1.2984211716539145e-16	5.2893064313929136e-15	2.0261282190121433e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.81000000041	1.1124852928269472e-14	4.841602637375557e-16	1.4378620495929238e-15	1.060819264722988e-16	4.541420523141038e-15	3.1095038061231806e-16	9.987901828967022e-15	1.2633179314471888e-15	6.685607309700687e-15	2.7565989885021585e-16	7.090058586786823e-15	2.8063385075227086e-16	3.560523020498485e-15	1.2882995579163999e-16	5.354495604651763e-15	2.028552713869671e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.860000000415	1.127681424945818e-14	4.873416962829499e-16	1.450925592573093e-15	1.0417512762630653e-16	4.589080049380223e-15	3.0432371899991257e-16	1.0097354982744534e-14	1.2419092681827755e-15	6.75912723105389e-15	2.771537764349233e-16	7.175375913112381e-15	2.807138945406913e-16	3.597627000983029e-15	1.2783525499554983e-16	5.4198978860374215e-15	2.031267042269009e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.91000000042	1.1429526191795406e-14	4.90389277636308e-16	1.4640494860795225e-15	1.0231869400601265e-16	4.636930839089277e-15	2.9783336759151574e-16	1.0207438406875856e-14	1.2209335322038132e-15	6.832901875628535e-15	2.786196301258247e-16	7.260991081212464e-15	2.808454356680725e-16	3.6347276536638694e-15	1.2686498190499313e-16	5.4854942942264895e-15	2.0343521926663759e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56517.96000000042	1.1582965809692094e-14	4.933019859317481e-16	1.4772316198146067e-15	1.0051261446229348e-16	4.684967413261425e-15	2.914801298433024e-16	1.0318138783963049e-14	1.200395927953529e-15	6.906928994449067e-15	2.800554277319585e-16	7.346898671259823e-15	2.8104517687498785e-16	3.671820359342659e-15	1.259262925536776e-16	5.5512658508659854e-15	2.0378950204463549e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.010000000424	1.1737110169287518e-14	4.960798470371663e-16	1.4904698845691354e-15	9.875690757621697e-17	4.733184295191658e-15	2.8526498820351223e-16	1.0429442812931949e-14	1.1803021268654964e-15	6.981206341011213e-15	2.814596010032943e-16	7.43309326719687e-15	2.8133015542858093e-16	3.708900498323589e-15	1.2502648668358327e-16	5.617193580239668e-15	2.0419874167330535e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.06000000043	1.1891936348041257e-14	4.987239747468409e-16	1.5037621721751307e-15	9.705162480525838e-17	4.78157601040008e-15	2.791891196851946e-16	1.0541337208604148e-14	1.1606582905872655e-15	7.055731671255835e-15	2.82831051497138e-16	7.519569456659502e-15	2.817176235190154e-16	3.745963450319733e-15	1.2417295437769198e-16	5.6832585089311805e-15	2.0467253657283355e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.11000000043	1.2047421434324212e-14	5.012366051758313e-16	1.5171063754586636e-15	9.539685346069313e-17	4.830137086556165e-15	2.732539113007466e-16	1.0653808701270055e-14	1.141471091853393e-15	7.130502743544052e-15	2.841691545564085e-16	7.606321833228145e-15	2.82224891114606e-16	3.783004596657254e-15	1.2337310258194932e-16	5.74944168591304e-15	2.052207711757383e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.16000000043	1.2203542527010576e-14	5.036211256937392e-16	1.5305003881927929e-15	9.37927194598515e-17	4.87886205340195e-15	2.674609751373697e-16	1.0766844036261664e-14	1.1227477324439498e-15	7.205517318629678e-15	2.854737615344749e-16	7.693345489241955e-15	2.828644558436659e-16	3.820019804870721e-15	1.226318419721526e-16	5.8157284918623024e-15	2.0584974890582444e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.210000000436	1.236027673507212e-14	5.058820985814077e-16	1.5439421050503932e-15	9.223938979140462e-17	4.927745442675986e-15	2.6181216280475473e-16	1.0880429973526622e-14	1.1044959576007518e-15	7.280773159636147e-15	2.8674520037425524e-16	7.78063662541517e-15	2.836380755239e-16	3.85700602816484e-15	1.219485265384867e-16	5.882113969799584e-15	2.0655749303768974e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.26000000044	1.2517601177170193e-14	5.080252794562771e-16	1.557429421557095e-15	9.073707462595543e-17	4.9767817880376486e-15	2.5630957893390448e-16	1.0994553287201412e-14	1.0867240662103129e-15	7.35626803202817e-15	2.8798427459872896e-16	7.868191595362108e-15	2.8454596915480555e-16	3.893960365834755e-15	1.2132172286861631e-16	5.948594471215426e-15	2.0734108004271537e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.31000000044	1.2675492981245938e-14	5.100576303588782e-16	1.5709602340441593e-15	8.928602899956001e-17	5.025965624989835e-15	2.509555933482986e-16	1.110920076518558e-14	1.069440916002402e-15	7.431999703588659e-15	2.891922607480405e-16	7.956006756038764e-15	2.8558831784801933e-16	3.930879916191716e-15	1.2074999726692468e-16	6.015166348809455e-15	2.0819785452681093e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.360000000444	1.2833929284116395e-14	5.119873272682773e-16	1.5845324396014743e-15	8.788655399286831e-17	5.075291490803719e-15	2.457528514649949e-16	1.1224359208716392e-14	1.0526559229568488e-15	7.507965944390853e-15	2.9037090425748034e-16	8.044078467688133e-15	2.8676532539785226e-16	3.9677617765035816e-15	1.2023195905296664e-16	6.0818259564220705e-15	2.091254955512512e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56518.41000000045	1.2992887231065429e-14	5.138237616680328e-16	1.5981439360304192e-15	8.653899732517033e-17	5.1247539244419326e-15	2.4070428241345305e-16	1.1340015431943032e-14	1.0363790540602086e-15	7.584164526773987e-15	2.9152241373718255e-16	8.132403093781527e-15	2.880772709050419e-16	4.004603042933902e-15	1.1976630090008339e-16	6.148569648965755e-15	2.1012207263771357e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
