MJD	GMOS_r	GMOS_r_err	lascumbres_B	lascumbres_B_err	lascumbres_I	lascumbres_I_err	lascumbres_R	lascumbres_R_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56229.610000000204	nan	nan	1.2423143596447872e-14	4.548334469449746e-16	1.4443698427772653e-15	2.9159084597422057e-17	3.104745635122028e-15	3.2547056618030773e-16	6.923595558296739e-15	4.669650215348598e-16	8.3322331044296e-15	5.011571894312132e-16	1.9009987225701658e-15	1.3279748967293355e-16	4.3274499211003306e-15	4.010666240649228e-16	9.729447896315758e-15	3.8580748365283587e-16	3.508485281176951e-15	4.204226206649828e-16	4.566289281379686e-17	1.10140924288197e-17	6.780775665847806e-16	2.0328590762317685e-16	2.28349746324268e-16	4.331157429784929e-17	6.134617799127595e-15	2.3381621253052494e-16
56229.66000000021	nan	nan	1.2838790341256508e-14	4.243377739642279e-16	1.4877519393552459e-15	2.963863157648234e-17	3.2416382193740573e-15	3.0324169420483823e-16	7.16309182988174e-15	4.3411707332300234e-16	8.647974926804765e-15	4.590262959610921e-16	1.9626863636717553e-15	1.223630176735066e-16	4.4875142719909195e-15	3.708169482399242e-16	1.017343570660016e-14	4.1677195175634784e-16	3.723091746559185e-15	4.582459033405746e-16	4.698417671063297e-17	1.2037584015143068e-17	7.175724320716381e-16	2.21746710993827e-16	2.3929290536868495e-16	4.702651244384356e-17	6.351532172621547e-15	2.4899258610302215e-16
56229.71000000021	nan	nan	1.3257512311306084e-14	3.9386110073452634e-16	1.5316718956138444e-15	2.9739329549204296e-17	3.3803674511363196e-15	2.8147311284884755e-16	7.404281022671125e-15	4.019987995702747e-16	8.965340447247891e-15	4.1741013884913693e-16	2.0251651873848316e-15	1.1192367054373193e-16	4.6484698543791645e-15	3.4032279874948844e-16	1.0618756571901779e-14	4.4685676352999815e-16	3.940013928276766e-15	4.943401356018819e-16	4.8332331531123495e-17	1.305231389874936e-17	7.578605058879905e-16	2.394443415929165e-16	2.504135039051678e-16	5.0586277482866685e-17	6.569280375776175e-15	2.639662761810553e-16
56229.76000000021	nan	nan	1.3679430002020849e-14	3.6343451466133245e-16	1.576168548101419e-15	2.945628797580891e-17	3.521020000269308e-15	2.602370918242705e-16	7.647213363702147e-15	3.707236524650233e-16	9.284365934526844e-15	3.763688369711425e-16	2.088467455326872e-15	1.0147660835525667e-16	4.810272339900826e-15	3.095007669537232e-16	1.1065387890262105e-14	4.759495504973131e-16	4.15932487469739e-15	5.286768417539757e-16	4.9709806451175446e-17	1.4046862576095615e-17	7.989839159170536e-16	2.56368826360273e-16	2.61720782965973e-16	5.398451924816529e-17	6.787865333676728e-15	2.786178037629376e-16
56229.810000000216	nan	nan	1.4104663929677481e-14	3.331447990708145e-16	1.6212807450380024e-15	2.8796276631387494e-17	3.663682570895842e-15	2.396380936647949e-16	7.89193909485369e-15	3.4044622515146315e-16	9.605087669994998e-15	3.3599790080273127e-16	2.1526254486593215e-15	9.102623053941262e-17	4.972877437061635e-15	2.782881146993685e-16	1.1513307068368108e-14	5.039724012727548e-16	4.381097716109858e-15	5.612387627396814e-16	5.1119051469432647e-17	1.5013405777408216e-17	8.409848444908567e-16	2.7251420214952744e-16	2.73223991479559e-16	5.721701112380323e-17	7.007289977771823e-15	2.9285853134804294e-16
56229.86000000022	nan	nan	1.4533334632014653e-14	3.0315859656606894e-16	1.6670473471068396e-15	2.777857142531069e-17	3.80844190294468e-15	2.1982464781957805e-16	8.138508473282282e-15	3.113776793486759e-16	9.927541947838116e-15	2.9644988566124257e-16	2.217671468854998e-15	8.058830661652147e-17	5.1362408890925984e-15	2.4665102768605086e-16	1.1962491521391434e-14	5.308708999558864e-16	4.6054056672027095e-15	5.920161607388638e-16	5.2562517476423025e-17	1.5946487207208318e-17	8.839055311362977e-16	2.878772453837186e-16	2.849323866622442e-16	6.028094699344768e-17	7.227557245876092e-15	3.0662226176655655e-16
56229.91000000022	nan	nan	1.4965562669178758e-14	2.7376090881451533e-16	1.7135072282458568e-15	2.6438105281586954e-17	3.955384773697692e-15	2.0100553513977252e-16	8.386971771848562e-15	2.8380684248155885e-16	1.0251765075365825e-14	2.5797347268470157e-16	2.2836378384681167e-15	7.019770943030607e-17	5.300318471801184e-15	2.1460014679934028e-16	1.2412918672857717e-14	5.566071064800928e-16	4.832322029543408e-15	6.2100460698859e-16	5.4042656323972586e-17	1.6842245545858644e-17	9.277882753247034e-16	3.0245671041089343e-16	2.9685523441039193e-16	6.317451008996276e-17	7.44867008220499e-15	3.1985932226250407e-16
56229.960000000225	nan	nan	1.5401468624430612e-14	2.4541665004277787e-16	1.7606992764432797e-15	2.4831871929069707e-17	4.1045979993331996e-15	1.8347069434798095e-16	8.637379279515646e-15	2.581275921958742e-16	1.0577793373276862e-14	2.2098707233248953e-16	2.3505569019027114e-15	5.992392438309527e-17	5.465065991427551e-15	1.8222299728626764e-16	1.2864565954454947e-14	5.81154947749936e-16	5.061920194061414e-15	6.482036080701757e-16	5.556192089446116e-17	1.7697919766963067e-17	9.726754392239767e-16	3.1625285638865585e-16	3.0900180969238745e-16	6.589659960753714e-17	7.670631437384055e-15	3.3253237561479467e-16
56230.01000000023	nan	nan	1.5841173104938773e-14	2.1886629323582435e-16	1.8086623945275122e-15	2.3050350414623105e-17	4.256168436474247e-15	1.676150107942734e-16	8.889781301832804e-15	2.348703181501206e-16	1.0905663175938574e-14	1.862219868432146e-16	2.4184610261823704e-15	4.990454181246187e-17	5.6304392825004265e-15	1.4975964876426877e-16	1.331741080590351e-14	6.044971219981946e-16	5.294273643532644e-15	6.736157273988656e-16	5.712276517017535e-17	1.8511526420738158e-17	1.0186094504536314e-15	3.292671451759103e-16	3.2138139694144847e-16	6.844665237870732e-17	7.893444268470503e-15	3.4461342876830785e-16
56230.06000000023	nan	nan	1.6284796742557953e-14	1.952597385295769e-16	1.857435500962408e-15	2.1236258325502428e-17	4.410182983740444e-15	1.539571417909574e-16	9.144228161308738e-15	2.1472755285797604e-16	1.1235410831643815e-14	1.5499905329011244e-16	2.4873826017208935e-15	4.0422851932067767e-17	5.796394205694773e-15	1.178032652734387e-16	1.3771430674792461e-14	6.2662297683791e-16	5.529455955068641e-15	6.972460106753356e-16	5.872764430269091e-17	1.9281644868455095e-17	1.0656328048433547e-15	3.4150204458221937e-16	3.3400329044829506e-16	7.082452380054589e-17	8.11711153897613e-15	3.560816752467231e-16
56230.11000000023	nan	nan	1.6732460194650747e-14	1.7628863973740716e-16	1.9070575306401925e-15	1.961067235819076e-17	4.566728583289384e-15	1.4313376353590915e-16	9.400770197873173e-15	1.9854836931629631e-16	1.156707270290743e-14	1.2969359234013592e-16	2.5573540430920737e-15	3.209233746105586e-17	5.962886645689388e-15	8.791077667963854e-17	1.4226603016411383e-14	6.475270284489086e-16	5.767540802602703e-15	7.19101604516603e-16	6.037901468223236e-17	2.000727157526718e-17	1.1137880691950497e-15	3.5296089884679906e-16	3.4687679475434054e-16	7.3030406827136e-17	8.341636218881433e-15	3.6692192278597475e-16
56230.160000000236	nan	nan	1.7184284144833143e-14	1.641482458245577e-16	1.957567435675213e-15	1.849348249301057e-17	4.7258922223671045e-15	1.358361784644991e-16	9.659457769288282e-15	1.8725725446581664e-16	1.1900685166720098e-14	1.1408132266995146e-16	2.6284077898004786e-15	2.6217286743715687e-17	6.1298725090251816e-15	6.456621438122121e-17	1.4682905293617495e-14	6.672079123299286e-16	6.008601959384879e-15	7.391915018997877e-16	6.207933400713224e-17	2.0687719466606825e-17	1.163117884048271e-15	3.636478434510438e-16	3.6001122504538557e-16	7.506477611389553e-17	8.567021284666e-15	3.771234357578998e-16
56230.21000000024	nan	nan	1.7640389303761908e-14	1.6100902303671032e-16	2.0090041861967913e-15	1.8273180538627376e-17	4.8877609348615835e-15	1.326633310278827e-16	9.920341251591202e-15	1.8165921644411288e-16	1.2236283723242574e-14	1.1204800437093114e-16	2.7005762252505482e-15	2.4819296910104497e-17	6.297307768638352e-15	5.829685464908628e-17	1.5140314976663837e-14	6.856676304988624e-16	6.25271330047697e-15	7.575263735149254e-16	6.383106135318855e-17	2.1322547278442432e-17	1.2136649664488176e-15	3.735677501150825e-16	3.734159075452321e-16	7.692834922463526e-17	8.793269719311161e-15	3.8667907485628243e-16
56230.26000000024	nan	nan	1.8100861356362458e-14	1.6780320145562056e-16	2.061401193847587e-15	1.925136357640922e-17	5.052407524390582e-15	1.338938565540998e-16	1.0183462224677439e-14	1.8213472172435146e-16	1.2573869227181284e-14	1.237118434389433e-16	2.7738744170313518e-15	2.862735334203512e-17	6.465158309599784e-15	7.435318212942911e-17	1.5598809543049504e-14	7.029110062828215e-16	6.499948805246418e-15	7.741184592172237e-16	6.563665724324141e-17	2.19115092599574e-17	1.2654721127219114e-15	3.8272619302105994e-16	3.8710017990999697e-16	7.862205971533042e-17	9.020384512332601e-15	3.9558465229784065e-16
56230.310000000245	nan	nan	1.85656458014836e-14	1.8316455574851333e-16	2.114750669996559e-15	2.1357330459150235e-17	5.219799317201297e-15	1.3917171817647062e-16	1.0448797140395938e-14	1.8824396046583842e-16	1.2913397523043833e-14	1.4498382345666552e-16	2.848278766598112e-15	3.587586306750539e-17	6.6334121089673095e-15	1.0223418414199408e-16	1.6058366477356632e-14	7.189452872347737e-16	6.750382559871573e-15	7.889815029697524e-16	6.749858371660963e-17	2.2454518947062914e-17	1.3185822012489451e-15	3.9112943048626447e-16	4.0107339162249253e-16	8.014703870433089e-17	9.248368659795777e-15	4.0383844509569583e-16
56230.36000000025	nan	nan	1.903465311240713e-14	2.047670706295223e-16	2.169026370527529e-15	2.4308050386260298e-17	5.389856391004495e-15	1.4774448825418232e-16	1.0716293270326785e-14	1.9899714076333371e-16	1.3254821460928155e-14	1.7162499310771123e-16	2.9237604662486113e-15	4.478169940492713e-17	6.80206014608583e-15	1.3424109827170435e-16	1.6518963271110168e-14	7.337798556379467e-16	7.0040887598408505e-15	8.021307205016302e-16	6.941930439863123e-17	2.2951622842101025e-17	1.3730381952479213e-15	3.987843983046771e-16	4.1534490438745386e-16	8.150460267532924e-17	9.47722516433928e-15	4.1144082568565407e-16
56230.41000000025	nan	nan	1.9507793789881423e-14	2.304757277837487e-16	2.224201982959508e-15	2.782834748279097e-17	5.562498647844767e-15	1.5878320857976638e-16	1.09858977666888e-14	2.1326193712088219e-16	1.3598093905247239e-14	2.0091635929479137e-16	3.0002907338214777e-15	5.441352860868996e-17	6.971093415047982e-15	1.675561082729526e-16	1.6980577422595053e-14	7.474260186191728e-16	7.261141712458832e-15	8.135827926293153e-16	7.140128457028535e-17	2.3402981193966558e-17	1.4288831455587451e-15	4.0569871226636997e-16	4.299240925266615e-16	8.269624600034837e-17	9.706957035189372e-15	4.1839398077011225e-16
56230.460000000254	nan	nan	1.9984978361475997e-14	2.587049942300817e-16	2.280251213047381e-15	3.1710474472900396e-17	5.737646035746585e-15	1.715403145294563e-16	1.1257557799634597e-14	2.2999535179037794e-16	1.3943167734360485e-14	2.3134531653814896e-16	3.0778408119919682e-15	6.433794065593974e-17	7.14050292418142e-15	2.011094328608588e-16	1.7443186436735066e-14	7.59896858225139e-16	7.521615839356791e-15	8.233558797203562e-16	7.344699123767168e-17	2.3808853960005856e-17	1.4861601934320698e-15	4.118806782212745e-16	4.4482034337477e-16	8.372363716080755e-17	9.937567288178499e-15	4.247016972513702e-16
56230.51000000026	nan	nan	2.0466117381048136e-14	2.883738917084865e-16	2.3371477842358826e-15	3.5811020654943426e-17	5.915218547266998e-15	1.8541229226340367e-16	1.1531220556771931e-14	2.4834617715626794e-16	1.428999584021314e-14	2.620768182289445e-16	3.156381967568407e-15	7.434206948713399e-17	7.310279695543831e-15	2.344186322537033e-16	1.7906767824909275e-14	7.712071275496102e-16	7.785585679002688e-15	8.314696544997363e-16	7.555889320183127e-17	2.4169590620229838e-17	1.5449125733234081e-15	4.1733930863239333e-16	4.600430576753562e-16	8.458861798120438e-17	1.0169058945777016e-14	4.3036919991649437e-16
56230.56000000026	nan	nan	2.0951121428095983e-14	3.18760693659094e-16	2.3948654371141372e-15	4.0032197723722893e-17	6.095136218045027e-15	1.999394366200003e-16	1.1806833242714655e-14	2.6766362989040507e-16	1.463853112797099e-14	2.926320738193309e-16	3.235885490787484e-15	8.431174981916433e-17	7.480414764409549e-15	2.6722822851467735e-16	1.837129910481107e-14	7.813731830053247e-16	8.053125889215847e-15	8.379453516435938e-16	7.773946112825087e-17	2.4485622912932234e-17	1.6051836156914844e-15	4.2208434497256377e-16	4.756016499776007e-16	8.5293205424909e-17	1.0401435037095393e-14	4.3540302952157014e-16
56230.61000000026	nan	nan	2.1439901107211688e-14	3.4937849443857607e-16	2.453377928872539e-15	4.430578728308196e-17	6.277319125348331e-15	2.1478058308379755e-16	1.2084343078621625e-14	2.8746539471870503e-16	1.4988726515662862e-14	3.227230465096025e-16	3.316322694612565e-15	9.418031623803538e-17	7.650899178763785e-15	2.9938372290224596e-16	1.883675780028148e-14	7.904129454992252e-16	8.324311249685831e-15	8.428058335508983e-16	7.999116761669272e-17	2.475745983402625e-17	1.6670167498010509e-15	4.2612628561200284e-16	4.915055490331639e-16	8.583959567190408e-17	1.0634698597917705e-14	4.3981095295491396e-16
56230.660000000265	nan	nan	2.1932367047462906e-14	3.7989073946785885e-16	2.5126590327565962e-15	4.8582431510157284e-17	6.461687386625345e-15	2.2968431228061993e-16	1.2363697301742138e-14	3.0739783348617565e-16	1.534053493379443e-14	3.5216830389326825e-16	3.397664914030349e-15	1.0390582701838634e-16	7.821723998793122e-15	3.307811910767044e-16	1.9303121441172623e-14	7.983458853990092e-16	8.599216664490174e-15	8.46075672433176e-16	8.231648727092265e-17	2.4985684432865792e-17	1.7304555065308366e-15	4.294764190623885e-16	5.077641981940202e-16	8.623017032687209e-17	1.0868852670719702e-14	4.4360189920167696e-16
56230.71000000027	nan	nan	2.242842990184147e-14	4.1005787639812987e-16	2.572682537522918e-15	5.2824982818881685e-17	6.648161158059353e-15	2.444646516151173e-16	1.2644843164956854e-14	3.2720145304549067e-16	1.5693909325003527e-14	3.808488922395111e-16	3.4798835053488893e-15	1.134601638890916e-16	7.992880296377489e-15	3.6134468965045022e-16	1.977036756316781e-14	8.051930274313903e-16	8.87791716462518e-15	8.47781249513002e-16	8.471789676845851e-17	2.5170952073231244e-17	1.7955435211868556e-15	4.3214686261403207e-16	5.243870558098499e-16	8.646750470620871e-17	1.1103900304682463e-14	4.467859164652564e-16
56230.76000000027	nan	nan	2.2928000346626937e-14	4.397042113949103e-16	2.6334222468967215e-15	5.700442451502855e-17	6.836660633113493e-15	2.589827455976545e-16	1.2927727936299642e-14	3.4668453969451043e-16	1.6048802643683412e-14	4.086841964307803e-16	3.5629498454955136e-15	1.2282344340414517e-16	8.164359154582505e-15	3.910151521382642e-16	2.0238473707644988e-14	8.109769728696695e-16	9.160487910524488e-15	8.479508727290462e-16	8.71978749305152e-17	2.5313989925149307e-17	1.862324536319976e-15	4.341506065371172e-16	5.413835956269705e-16	8.655437823744259e-17	1.1339844555716204e-14	4.4937414693082925e-16
56230.810000000274	nan	nan	2.3430989080820342e-14	4.686971811400379e-16	2.6948519790259505e-15	6.10973395459292e-17	7.027106041090038e-15	2.731336789482186e-16	1.3212298898533117e-14	3.6570410519469975e-16	1.6405167855617756e-14	4.3561815274897353e-16	3.646835331315791e-15	1.319809731610829e-16	8.33615166715365e-15	4.1974450646604e-16	2.070741742150713e-14	8.157219369646435e-16	9.447004194597363e-15	8.46614914928854e-16	8.975890279183225e-17	2.5415597525436138e-17	1.9308424045501552e-15	4.3550156413596533e-16	5.587633071870287e-16	8.64937870775916e-17	1.157668848648583e-14	4.513788165895803e-16
56230.86000000028	nan	nan	2.393730682553761e-14	4.969341748673227e-16	2.7569455659384376e-15	6.508430600990817e-17	7.219417645676511e-15	2.8683718332592327e-16	1.3498503348680033e-14	3.841524239128909e-16	1.676295793763178e-14	4.616110529910885e-16	3.731511378872013e-15	1.4092150560084836e-16	8.508248938007823e-15	4.47492359267949e-16	2.117717625704567e-14	8.194538002191191e-16	9.737541443758079e-15	8.438059751613447e-16	9.240346367061655e-17	2.5476648298258697e-17	2.0011410913941107e-15	4.362146280379562e-16	5.765356962263066e-16	8.628895912729787e-17	1.1814435166415776e-14	4.528132380770166e-16
56230.91000000028	nan	nan	2.4446864323473205e-14	5.243339856152139e-16	2.8196768529995516e-15	6.894885437130324e-17	7.413515743503858e-15	3.000311113131993e-16	1.3786288597516025e-14	4.0194757966711746e-16	1.7122125877199076e-14	4.866344940752478e-16	3.816949422742356e-15	1.4963619057696818e-16	8.680642080727595e-15	4.742240272071674e-16	2.164772777175915e-14	8.222001725316931e-16	1.0032175221966426e-14	8.395590663554228e-16	9.513404323852358e-17	2.5498091967988652e-17	2.0732646781009168e-15	4.3630573318812856e-16	5.947102850760139e-16	8.594337168554615e-17	1.2053087671733652e-14	4.536918251149556e-16
56230.96000000028	nan	nan	2.4959572338218828e-14	5.508311465151452e-16	2.8830196983681123e-15	7.26767720556767e-17	7.609320662696402e-15	3.126668374557832e-16	1.4075601969208375e-14	4.190268123445197e-16	1.7482624672095272e-14	5.10668165662247e-16	3.9031209153207446e-15	1.5811792255856705e-16	8.853322218054287e-15	4.999093154588461e-16	2.2119049528226935e-14	8.239904694258675e-16	1.0330981232766534e-14	8.339118334321633e-16	9.795312959072904e-17	2.548095782880029e-17	2.147257364491242e-15	4.357919270933122e-16	6.132966130623541e-16	8.546077206083455e-17	1.2292649085466699e-14	4.540301174226899e-16
56231.010000000286	nan	nan	2.5475341653755454e-14	5.763721010478459e-16	2.9469479724536925e-15	7.6255627871949e-17	7.806752761426184e-15	3.247059924060385e-16	1.4366390800771628e-14	4.3534180259331545e-16	1.784440733003243e-14	5.336977495205236e-16	3.989997326116478e-15	1.6636092017585483e-16	9.026280481382762e-15	5.245217309355656e-16	2.259111909393153e-14	8.24855999895137e-16	1.0634035321834304e-14	8.269048067813776e-16	1.0086321331600719e-16	2.5426358860362106e-17	2.223163471803875e-15	4.346914479222702e-16	6.323042369078785e-16	8.484520152985983e-17	1.2533122497471766e-14	4.538448152635002e-16
56231.06000000029	nan	nan	2.5994083073831803e-14	6.009125635559517e-16	3.0114355573730185e-15	7.967443893946511e-17	8.005732426470321e-15	3.361181211680938e-16	1.465860244164313e-14	4.508552995203937e-16	1.8207426868298225e-14	5.557135128806442e-16	4.077550141055039e-15	1.743604476477801e-16	9.199508010254848e-15	5.480379593597891e-16	2.306391404110072e-14	8.248300653583414e-16	1.0941413479524282e-14	8.185816970308843e-16	1.0386678756681832e-16	2.5335496699291556e-17	2.301027445547352e-15	4.3302381111550837e-16	6.517427311327172e-16	8.41010231161994e-17	1.2774511004460867e-14	4.531538229830711e-16
56231.11000000029	nan	nan	2.6515707421377178e-14	6.244156684745195e-16	3.0764563464084462e-15	8.292343221173187e-17	8.20618007176123e-15	3.4687898634034806e-16	1.4952184253226468e-14	4.655386848449242e-16	1.8571636313370838e-14	5.767093474147823e-16	4.165750861776994e-15	1.8211262570419943e-16	9.372995951854092e-15	5.704375087056278e-16	2.353741194658129e-14	8.239480694183163e-16	1.1253191843420699e-14	8.089897382113133e-16	1.0696634812956786e-16	2.520966749188782e-17	2.380893858357981e-15	4.3080990518697937e-16	6.716216884571722e-16	8.32329537504352e-17	1.3016817710015281e-14	4.519763010572016e-16
56231.160000000295	nan	nan	2.704012553789787e-14	6.468506529160139e-16	3.1419842434656772e-15	8.599387028344026e-17	8.408016136943714e-15	3.56969325872013e-16	1.5247083608437883e-14	4.793701961179414e-16	1.8936988700573718e-14	5.966821019903329e-16	4.25457100494111e-15	1.896143006287456e-16	9.546735460501664e-15	5.917024613102491e-16	2.4011590391653262e-14	8.222476378900149e-16	1.1569446700896824e-14	7.981800877713284e-16	1.1016439349485885e-16	2.5050268665276822e-17	2.46280741286469e-15	4.2807209739581577e-16	6.919507202041871e-16	8.22461014691006e-17	1.3260045724608028e-14	4.503327261433924e-16
56231.2100000003	nan	nan	2.756724828292287e-14	6.681919073146611e-16	3.2079931625301583e-15	8.887792189715057e-17	8.611161085931218e-15	3.6637393465780797e-16	1.554324789122162e-14	4.92333618900492e-16	1.930343707370111e-14	6.156311138272879e-16	4.3439821015228136e-15	1.9686295204889447e-16	9.720717697147872e-15	6.118172994368148e-16	2.4486426961891122e-14	8.197687484898824e-16	1.1890254491671832e-14	7.862082934151581e-16	1.1346342492772626e-16	2.485880666215074e-17	2.5468129445592338e-15	4.2483434992412647e-16	7.127394567023753e-16	8.11460084118062e-17	1.3504198165619287e-14	4.482449587250846e-16
56231.2600000003	nan	nan	2.8096986533370392e-14	6.884182848038568e-16	3.2744570271268732e-15	9.156856423980943e-17	8.815535405459626e-15	3.7508097963837166e-16	1.584062449614352e-14	5.044173166868452e-16	1.967093448466219e-14	6.335578766376266e-16	4.433955696117386e-15	2.0385662719250548e-16	9.894933828871542e-15	6.307687821706962e-16	2.496189924699643e-14	8.165538694415155e-16	1.2215691810377364e-14	7.731348384668976e-16	1.1686594653809723e-16	2.463690568668619e-17	2.6329554246735967e-15	4.2112234709243516e-16	7.339975476906244e-16	7.993870048059746e-17	1.3749278157367258e-14	4.457363177978245e-16
56231.3100000003	nan	nan	2.8629251183011504e-14	7.075125961575133e-16	3.3413497697763278e-15	9.405950836847559e-17	9.021059603648183e-15	3.830814853760224e-16	1.6139160827864212e-14	5.15613507139479e-16	2.0039433993108265e-14	6.504658055596835e-16	4.524463346240972e-15	2.1059389363276526e-16	1.0069375028371317e-14	6.485458594453997e-16	2.5437984840656105e-14	8.126481056191628e-16	1.254583540912328e-14	7.590257792896799e-16	1.2037446535117685e-16	2.438631750548977e-17	2.7212799630643786e-15	4.169636339597823e-16	7.55734662722112e-16	7.863074462375475e-17	1.3995288831115634e-14	4.428316619090425e-16
56231.360000000306	nan	nan	2.9163953141823206e-14	7.254612405153581e-16	3.408645331455032e-15	9.634514186203856e-17	9.227654208541218e-15	3.9036894573126224e-16	1.643880430074675e-14	5.259177204031739e-16	2.040888866607192e-14	6.66360071798973e-16	4.615476621631659e-15	2.1707380522557157e-16	1.0244032473463532e-14	6.651396139108178e-16	2.5914661340377956e-14	8.080993507033679e-16	1.288076220006949e-14	7.439534901936785e-16	1.2399149137792886e-16	2.4108932334905344e-17	2.811831811103185e-15	4.1238776635125433e-16	7.779604915696022e-16	7.722931478823483e-17	1.424223332510755e-14	4.395574756521636e-16
56231.41000000031	nan	nan	2.970100333545806e-14	7.422539372544989e-16	3.4763176610504492e-15	9.842048461971951e-17	9.435239766687173e-15	3.9693903008048923e-16	1.673950233835589e-14	5.353283939301619e-16	2.0779251577601718e-14	6.812474887051657e-16	4.7069671035520424e-15	2.232958776538477e-16	1.0418897346576603e-14	6.805432244680808e-16	2.639190634734532e-14	8.029584428454092e-16	1.3220549258003627e-14	7.279975329715594e-16	1.2771953768563758e-16	2.3806790821355818e-17	2.904656364574757e-15	4.0742647190044164e-16	8.006847446315047e-16	7.574226762600134e-17	1.449011478457615e-14	4.359419603468426e-16
56231.46000000031	nan	nan	3.024031270458977e-14	7.578835350888466e-16	3.5443407148238286e-15	1.0028115496689687e-16	9.643736841677304e-15	4.0278936144020447e-16	1.7041202373027612e-14	5.438465711764837e-16	2.1150475808394108e-14	6.951364365135295e-16	4.798906384091595e-15	2.292600711035661e-16	1.0593960834246373e-14	6.947519473578919e-16	2.6869697466236432e-14	7.972793207396214e-16	1.3565273822922871e-14	7.112456694182789e-16	1.3156112046853324e-16	2.3482097080665868e-17	2.9997991665816777e-15	4.0211382102368507e-16	8.239171533379741e-16	7.417822900622147e-17	1.4738936361765737e-14	4.32015127179283e-16
56231.510000000315	nan	nan	3.078179220440074e-14	7.723458813421153e-16	3.612688455865015e-15	1.0192334407676293e-16	9.853066012708532e-15	4.079193501672487e-16	1.7343851845390472e-14	5.51475680663089e-16	2.1522514445440667e-14	7.08036816992665e-16	4.891266065468472e-15	2.349667783404075e-16	1.0769214126613276e-14	7.077631120508755e-16	2.7348012305109152e-14	7.911191757915271e-16	1.3915013302613008e-14	6.93795035299081e-16	1.3551875911848054e-16	2.313723269897026e-17	3.0973059104566595e-15	3.9648640579862026e-16	8.476674705586493e-16	7.254669222748117e-17	1.4988701215958225e-14	4.278088904768934e-16
56231.56000000032	nan	nan	3.132535280391873e-14	7.856397393773692e-16	3.681334853552797e-15	1.0334379732979695e-16	1.0063147873141897e-14	4.123300713444522e-16	1.7647398203936622e-14	5.582213783870802e-16	2.1895320581643563e-14	7.199600315427689e-16	4.98401775933223e-15	2.4041681694541146e-16	1.094464841691475e-14	7.195761301392452e-16	2.782682847520787e-14	7.845385948570989e-16	1.4269845275242735e-14	6.757534922599102e-16	1.3959497629571694e-16	2.2774771505119603e-17	3.1972224426821384e-15	3.905835234179494e-16	8.719454710097161e-16	7.085812845665848e-17	1.52394125134912e-14	4.233571579939171e-16
56231.61000000032	nan	nan	3.1870905485489413e-14	7.977667455679653e-16	3.750253883013374e-15	1.0453980167122587e-16	1.0273903029059909e-14	4.1602417720092113e-16	1.7951788904515558e-14	5.640914411394513e-16	2.2268847315473666e-14	7.309189784749249e-16	5.0771330860668665e-15	2.4561142481720175e-16	1.1120254900984125e-14	7.301925161008092e-16	2.830612359083868e-14	7.776016864538809e-16	1.4629847491954372e-14	6.57241168586638e-16	1.4379229799968133e-16	2.2397494792910308e-17	3.299594765817337e-15	3.844473591352512e-16	8.967609516633146e-16	6.912410923540443e-17	1.5491073427776863e-14	4.1869591415913973e-16
56231.66000000032	nan	nan	3.24183612441549e-14	8.087313998253367e-16	3.8194195245789795e-15	1.0550917836938371e-16	1.0485252097820353e-14	4.190058382658398e-16	1.8256971409928227e-14	5.690957017397956e-16	2.2643047750588254e-14	7.40928066075533e-16	5.17058367409339e-15	2.5055225827801933e-16	1.1296024776745803e-14	7.396159192906193e-16	2.8785875269188044e-14	7.703761815533862e-16	1.499509787946372e-14	6.383921882429705e-16	1.4811325363991955e-16	2.200840649068981e-17	3.4044690414335043e-15	3.781231613179713e-16	9.221237321562272e-16	6.735743972287406e-17	1.5743687139322753e-14	4.1386329101307685e-16
