MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	CSP_Y_new	CSP_Y_new_err	CSP_g_old	CSP_g_old_err	CSP_i_old	CSP_i_old_err	CSP_r_old	CSP_r_old_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56282.27000000024	3.371796464554985e-15	1.7692102138020614e-16	7.208449505846594e-16	5.3068539493115894e-17	1.3566342605303829e-15	8.751791385987932e-17	2.0835485571637606e-15	1.3281603390780167e-16	nan	nan	3.1336757243837837e-15	3.161939191734475e-16	8.800462917007996e-16	9.913058200740635e-17	1.8685222547454577e-15	2.3423281723602964e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.32000000024	3.466533777657597e-15	1.7477332409387691e-16	7.395926238256896e-16	5.097124650010602e-17	1.3910396107470782e-15	8.431491799967353e-17	2.1271191201006487e-15	1.268516665728384e-16	nan	nan	3.2138645209776717e-15	3.1786552683619997e-16	9.03448866950841e-16	9.944329051414492e-17	1.911740841855695e-15	2.305082445501388e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.37000000024	3.5624719325063264e-15	1.7205600418351716e-16	7.585746491616873e-16	4.873531282451185e-17	1.425873761710545e-15	8.09004754338009e-17	2.1714231135737303e-15	1.2057123596156393e-16	nan	nan	3.2948342968957822e-15	3.194769435110366e-16	9.270853084809374e-16	9.972820551626331e-17	1.9552962834918407e-15	2.2703596104022904e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.420000000246	3.659693053213966e-15	1.6871873948583845e-16	7.778013277154632e-16	4.636713902188316e-17	1.461159593184625e-15	7.728658373148813e-17	2.2164937232629866e-15	1.13971966761082e-16	nan	nan	3.3765922339344614e-15	3.210339304153789e-16	9.509575677468624e-16	9.998784377714399e-17	1.99919765328436e-15	2.2381162765215124e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.47000000025	3.7582793024354015e-15	1.6473861177071312e-16	7.972829690200673e-16	4.387565304936111e-17	1.4969199953786661e-15	7.349031789097309e-17	2.2623641522074075e-15	1.0705570316427843e-16	nan	nan	3.459145527147162e-15	3.225429420541794e-16	9.750676039558179e-16	1.0022499686516732e-16	2.043454032164799e-15	2.2083101339182276e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.52000000025	3.8583128838664026e-15	1.6012482345126098e-16	8.170298913768486e-16	4.12732677310036e-17	1.5331778694808843e-15	6.953559595536273e-17	2.3090676215614838e-15	9.983054857225795e-17	nan	nan	3.54250138496261e-15	3.2401114212661646e-16	9.994173841261753e-16	1.0044274140548848e-16	2.088074508558192e-15	2.1809003848298074e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.570000000254	3.959876044743688e-15	1.5492548233142662e-16	8.370524222143762e-16	3.857731690801653e-17	1.5699561281939322e-15	6.545572172200487e-17	2.3566373713559084e-15	9.231346871203842e-17	nan	nan	3.62666702930188e-15	3.2544641255153446e-16	1.0240088831474553e-15	1.0064444661797082e-16	2.13306817857559e-15	2.1558481468131572e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.62000000026	4.0630510783463435e-15	1.4923732596245233e-16	8.573608984470216e-16	3.5812243836720416e-17	1.6072776962691038e-15	6.129706515221878e-17	2.405106661254735e-15	8.453457891194976e-17	nan	nan	3.711649695695809e-15	3.2685735531927664e-16	1.0488440838403744e-15	1.0083377891094777e-16	2.1784441462069706e-15	2.1331168161863576e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.67000000026	4.167920326497445e-15	1.432193050397228e-16	8.779656668342435e-16	3.301297163853308e-17	1.6451655110420666e-15	5.712436456593148e-17	2.454508771315785e-15	7.654447314054626e-17	nan	nan	3.797456633403019e-15	3.2825328679629595e-16	1.0739249770172006e-15	1.0101470324990734e-16	2.2242115235141628e-15	2.1126723808912843e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.72000000026	4.2745661820681e-15	1.371106049240668e-16	8.988770843397255e-16	3.023009351040647e-17	1.6836425229672386e-15	5.302819210794923e-17	2.5048770027495766e-15	6.842722620587545e-17	nan	nan	3.8840951055276945e-15	3.296442240498144e-16	1.0992535615422751e-15	1.0119148097349581e-16	2.2703794308237677e-15	2.09448367263368e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56282.770000000266	4.383071091480386e-15	1.3125225982159137e-16	9.201055184912868e-16	2.753768214287977e-17	1.722731696154179e-15	4.913485680806998e-17	2.556244678679807e-15	6.032423076382186e-17	nan	nan	3.971572389138062e-15	3.310408627216301e-16	1.1248318443927288e-15	1.01368663692799e-16	2.3169569969204793e-15	2.0785225492968952e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.267470230185562e-15	1.1727559714252776e-16
56282.82000000027	4.493517557214262e-15	1.2610773638050624e-16	9.416613477405296e-16	2.5044191161883626e-17	1.7624560089028674e-15	4.561776565455289e-17	2.6086451449035357e-15	5.247863073892452e-17	nan	nan	4.059895775383792e-15	3.3245454596060567e-16	1.1506618407193951e-15	1.0155108288546832e-16	2.3639533592402195e-15	2.06476400006453e-16	4.037198176354835e-15	1.9720712326972189e-16	1.6422268046804907e-15	8.907076114329638e-17	nan	nan	4.3809833921674505e-16	3.2371516830647615e-17	1.3061225780703702e-16	2.0645655079157046e-17	2.358120171933096e-15	1.1849066031626181e-16
56282.87000000027	4.60598814031385e-15	1.2227041008284865e-16	9.63554961823164e-16	2.290473391139819e-17	1.8028384542398972e-15	4.270578240410752e-17	2.6621117706518155e-15	4.531543113495538e-17	nan	nan	4.149072569615491e-15	3.338972239377111e-16	1.1767455739079894e-15	1.0174383478892534e-16	2.4113776640637284e-15	2.0531861674727152e-16	4.193704064087639e-15	2.017667618676634e-16	1.777945750395527e-15	1.0203167101101888e-16	nan	nan	4.788834953978781e-16	3.697554623697203e-17	1.4293919730523395e-16	2.113824458646058e-17	2.4491968099635505e-15	1.2234018878129798e-16
56282.920000000275	4.720565462896016e-15	1.2043634355473694e-16	9.857967621193452e-16	2.1326239841442923e-17	1.843902040454645e-15	4.0677562326519013e-17	2.7166779493506895e-15	3.956053991728898e-17	nan	nan	4.239110091502722e-15	3.3538140350534404e-16	1.2030850756404238e-15	1.0195226020840188e-16	2.4592390667102156e-15	2.043770282632545e-16	4.35111904221117e-15	2.1062746966316435e-16	1.9148885456603855e-15	1.2150886723636464e-16	nan	nan	5.201083639158332e-16	4.3908638525035346e-17	1.5538122576295713e-16	2.2170171916672146e-17	2.54069381059897e-15	1.2848863646886235e-16
56282.97000000028	4.8373322106595844e-15	1.2131997412440026e-16	1.0083971620146935e-15	2.0545398798118255e-17	1.8856697916358452e-15	3.98254019269339e-17	2.772377099383295e-15	3.629706251041819e-17	nan	nan	4.330015675153069e-15	3.3692008765119125e-16	1.2296823859563071e-15	1.0218191889394021e-16	2.5075467317308453e-15	2.0365005120915797e-16	4.509430540859237e-15	2.23038948805175e-16	2.053034436592919e-15	1.4451119680898286e-16	nan	nan	5.617661694974959e-16	5.210494684608226e-17	1.6793661174750373e-16	2.364038295468387e-17	2.632604845240516e-15	1.3653376985440256e-16
56283.02000000028	4.95636991922716e-15	1.2551210104801935e-16	1.0313664126872567e-15	2.0759517132121556e-17	1.9281643908542087e-15	4.038160182084444e-17	2.8292421493261525e-15	3.661245306965346e-17	nan	nan	4.4217966692309245e-15	3.385267044988753e-16	1.2565395533148225e-15	1.0243855820523567e-16	2.5563098331028415e-15	2.0313637171627988e-16	4.66862600723529e-15	2.3822785820083834e-16	2.192362724558303e-15	1.6928558859204827e-16	nan	nan	6.038501653160263e-16	6.093433552447255e-17	1.8060362929983534e-16	2.5445125194904263e-17	2.7249235902861816e-15	1.4607758092516487e-16
56283.07000000028	5.077712914107035e-15	1.3315319340150038e-16	1.0547079914590869e-15	2.200308502003923e-17	1.9713946458794385e-15	4.2387763066963305e-17	2.8872860131582125e-15	4.0660167363467386e-17	nan	nan	4.5144604370768786e-15	3.4021502578118306e-16	1.2836586346565971e-15	1.0272807588119474e-16	2.6055375544234896e-15	2.0283491289594355e-16	4.828692905351842e-15	2.5549891490766724e-16	2.3328527651248486e-15	1.9488095071785968e-16	nan	nan	6.463536324916157e-16	7.00525936654123e-17	1.933805578422512e-16	2.7493217784511484e-17	2.817643727049751e-15	1.5676837719835608e-16
56283.12000000029	5.201334173702535e-15	1.4387637480193733e-16	1.078416572482355e-15	2.412815531986363e-17	2.015351335128803e-15	4.5673584639351566e-17	2.946495597556581e-15	4.7539256835443706e-17	nan	nan	4.608014356827296e-15	3.419990748926825e-16	1.311041695465932e-15	1.0305647686135516e-16	2.6552390891041793e-15	2.027447944724644e-16	4.989618715771819e-15	2.742759232796101e-16	2.4744839670217235e-15	2.2077175700779065e-16	nan	nan	6.892698795936673e-16	7.926858707248886e-17	2.0626568208622183e-16	2.9711305724565024e-17	2.9107589416797608e-15	1.6831578813691763e-16
56283.17000000029	5.327202640581324e-15	1.5718412205152128e-16	1.1024862533641277e-15	2.6930745856501028e-17	2.060024047792716e-15	4.9997264912461965e-17	3.0068560957518914e-15	5.623840750139408e-17	nan	nan	4.702465821533427e-15	3.438930248741218e-16	1.3386908098331732e-15	1.0342982426911939e-16	2.7054236405651185e-15	2.0286528533062074e-16	5.151390935348532e-15	2.941031727367496e-16	2.617235791098686e-15	2.4665385227688486e-16	nan	nan	7.325922421442788e-16	8.847128154863496e-17	2.1925729194047144e-16	3.2043108766747425e-17	3.0042629250783803e-15	1.8048922542049128e-16
56283.22000000029	5.455287325064661e-15	1.725819370234429e-16	1.1269111441372757e-15	3.02238385741866e-17	2.1054023896530174e-15	5.5119947258109596e-17	3.068352727075362e-15	6.604992949669149e-17	nan	nan	4.797822239281677e-15	3.4591108693261134e-16	1.3666080605173934e-15	1.038541848600755e-16	2.7561004224293325e-15	2.0319574996257107e-16	5.313997076966688e-15	3.1462891425401457e-16	2.7610877492872418e-15	2.7234216949452826e-16	nan	nan	7.763140821231669e-16	9.759290662176144e-17	2.3235368241919584e-16	3.4446390602552717e-17	3.098149372819787e-15	1.9310922819551843e-16
56283.270000000295	5.585557304246704e-15	1.8963891970555247e-16	1.1516853670449225e-15	3.3863195813605396e-17	2.1514759828326334e-15	6.08409588900554e-17	3.130970736611756e-15	7.654712813321211e-17	nan	nan	4.894091033312781e-15	3.480673904024056e-16	1.3947955390091478e-15	1.0433556945379659e-16	2.8072786587178624e-15	2.037355899663973e-16	5.477424669283718e-15	3.3558439830394385e-16	2.906019403564052e-15	2.9771878608999535e-16	nan	nan	8.2042878747376e-16	1.0659015446345348e-16	2.455531535504997e-16	3.688966928208806e-17	3.1924119850697552e-15	2.0603726249478488e-16
56283.3200000003	5.7179817210145686e-15	2.0800429385404444e-16	1.1768030563249488e-15	3.774559564832983e-17	2.198234465543837e-15	6.700485429534017e-17	3.1946953948508604e-15	8.747775348477683e-17	nan	nan	4.991279642142937e-15	3.5037585533359024e-16	1.423255345593575e-15	1.048798690967898e-16	2.8589675840442477e-15	2.0448418188285682e-16	5.641661256470682e-15	3.5676459640609473e-16	3.0520103649157485e-15	3.227054662024507e-16	nan	nan	8.649297716107519e-16	1.1543420739159002e-16	2.5885401028500576e-16	3.934942956719825e-17	3.2870444665039924e-15	2.1916646091576926e-16
56283.3700000003	5.852529783071234e-15	2.274013768365715e-16	1.2022583579950461e-15	4.1798841551456017e-17	2.2456674918385785e-15	7.349543020368238e-17	3.2595119973408864e-15	9.868801317473183e-17	nan	nan	5.089394820047356e-15	3.5284925234382e-16	1.4519895058688503e-15	1.0549268949046408e-16	2.9111758772271993e-15	2.0544027265473156e-16	5.8066943979543934e-15	3.7801251809691995e-16	3.1990402923055197e-15	3.4724847280620455e-16	nan	nan	9.098104729288212e-16	1.2410520824909079e-16	2.7225456240465216e-16	4.1807982998052844e-17	3.3820405262275582e-15	2.3241406669458166e-16
56283.420000000304	5.9891707619585745e-15	2.4761405397143213e-16	1.2280454296378751e-15	4.5972228951569606e-17	2.2937647313576824e-15	8.022662396529245e-17	3.3254058643408354e-15	1.1007956757883466e-16	nan	nan	5.188432868160062e-15	3.5548782090303376e-16	1.4809968065394102e-15	1.0617555914191328e-16	2.9639037502898575e-15	2.0659439321049282e-16	5.972511668158812e-15	3.992071649241826e-16	3.3470888916414917e-15	3.7130979159960743e-16	nan	nan	9.550643543126047e-16	1.325890594453136e-16	2.857531244316527e-16	4.4251896665257264e-17	3.477393877693787e-15	2.457155781512854e-16
56283.47000000031	6.1278739920831245e-15	2.6847299745350395e-16	1.2541584401866748e-15	5.022951669452267e-17	2.342515869080831e-15	8.713434303168757e-17	3.392362340474196e-15	1.2158623523403389e-16	nan	nan	5.2883820442666084e-15	3.582820708966711e-16	1.5102718241543585e-15	1.0692477788362296e-16	3.017144900024418e-15	2.079308006288604e-16	6.139100656247118e-15	4.20254529184175e-16	3.496135914746617e-15	3.948618535302806e-16	nan	nan	1.0006849026478651e-15	1.4087549545668559e-16	2.9934801553763034e-16	4.667086105155217e-17	3.573098238622997e-15	2.590203242063984e-16
56283.52000000031	6.268608869741537e-15	2.898441413592625e-16	1.2805915697111098e-15	5.4544178788367995e-17	2.391910605077413e-15	9.417020234786896e-17	3.460366794383302e-15	1.331612149703489e-16	nan	nan	5.389230414078051e-15	3.6122196919482463e-16	1.5398088619751486e-15	1.0773611603891344e-16	3.0708928661723948e-15	2.0943371426915412e-16	6.3064489658638965e-15	4.410809462730756e-16	3.64616115833002e-15	4.1788424595113647e-16	nan	nan	1.0466656283339344e-15	1.4895688037369912e-16	3.1303755945294133e-16	4.9056878570173546e-17	3.669147330922246e-15	2.722881582070958e-16
56283.57000000031	6.411344852149527e-15	3.116197965724477e-16	1.3073390092034243e-15	5.889628669140417e-17	2.441938654256312e-15	1.0129702051830968e-16	3.529404618383475e-15	1.4476985664608202e-16	nan	nan	5.490966058318322e-15	3.6429731120552246e-16	1.5696022317371402e-15	1.0860521419896457e-16	3.1251411991536176e-15	2.1108763952960818e-16	6.4745442148776135e-15	4.616281990803016e-16	3.797144462960343e-15	4.403615970756194e-16	nan	nan	1.0930000647972444e-15	1.5682743378361518e-16	3.2682008437614112e-16	5.1403680724426214e-17	3.7655348806041674e-15	2.854869947465186e-16
56283.620000000315	6.5560514564710586e-15	3.337120461369974e-16	1.3343949603648652e-15	6.327046831899474e-17	2.492589746117274e-15	1.0848566082683078e-16	3.599461228117308e-15	1.563854223208701e-16	nan	nan	5.593577072513307e-15	3.674978421980764e-16	1.5996462534476272e-15	1.0952764587010658e-16	3.1798834599196384e-15	2.1287750835332083e-16	6.6433740351233705e-15	4.818499041523938e-16	3.9490657120401656e-15	4.622821763539542e-16	nan	nan	1.1396817680060161e-15	1.6448271828749873e-16	3.4069392288362173e-16	5.370630685054082e-17	3.862254617705725e-15	2.985909711369954e-16
56283.67000000032	6.7026982588480865e-15	3.5604790769777514e-16	1.3617536353924116e-15	6.765456001556414e-17	2.5438536245014603e-15	1.157128294128128e-16	3.6705220622105026e-15	1.679865112009262e-16	nan	nan	5.697051566778947e-15	3.7081336704497373e-16	1.629935255184079e-15	1.1049897459535196e-16	3.235113219806914e-15	2.1478879636177235e-16	6.812926072145393e-15	5.01708829652435e-16	4.10190483078195e-15	4.83636945080736e-16	nan	nan	1.186704315986029e-15	1.719192916952352e-16	3.5465741183940255e-16	5.596079705030328e-17	3.9593002762082574e-15	3.1157906862333955e-16
56283.72000000032	6.851254893433991e-15	3.7856580147695673e-16	1.389409256765638e-15	7.203870333709086e-17	2.595720047343332e-15	1.2295953536607082e-16	3.742572581926972e-15	1.7955544234478258e-16	nan	nan	5.801377665610879e-15	3.742338482539421e-16	1.660463572892542e-15	1.115148052044174e-16	3.2908240603905486e-15	2.168076173906438e-16	6.98318798494049e-15	5.211748906777265e-16	4.25564178518572e-15	5.044188979276096e-16	nan	nan	1.2340613083375813e-15	1.7913446570819827e-16	3.6870889230509903e-16	5.816396619760804e-17	4.056665593956315e-15	3.2443407173067433e-16
56283.770000000324	7.001691051426363e-15	4.012129628963457e-16	1.4173560570342531e-15	7.641472968463003e-17	2.648178786421529e-15	1.302100045604067e-16	3.815598270824598e-15	1.9107720729790887e-16	nan	nan	5.9065435076721094e-15	3.777494924328659e-16	1.6912255501862892e-15	1.1257082906415803e-16	3.347009573337732e-15	2.1892079690223579e-16	7.154147445700823e-15	5.402236388084675e-16	4.410256581017963e-15	5.246225971035541e-16	nan	nan	1.2817463657533975e-15	1.861261351547618e-16	3.828467094500027e-16	6.031323593126367e-17	4.154344312576664e-15	3.3714177702205823e-16
56283.82000000033	7.153976480100646e-15	4.2394353385225417e-16	1.4455882786052959e-15	8.077573369854284e-17	2.701219627111553e-15	1.3745090496736313e-16	3.889584634412924e-15	2.0253877257128323e-16	nan	nan	6.012537245583697e-15	3.8135082555467347e-16	1.722215538144579e-15	1.1366286338601616e-16	3.403663360261589e-15	2.2111592621668167e-16	7.325792139557666e-15	5.588351144119825e-16	4.565729262791742e-15	5.442438368996704e-16	nan	nan	1.3297531295376512e-15	1.928926550104954e-16	3.970692124613528e-16	6.240650848864978e-17	4.252330177398167e-15	3.4969038677690026e-16
56283.87000000033	7.308080981848275e-15	4.467171417686666e-16	1.4741001735311244e-15	8.511577236332945e-17	2.7548323681366756e-15	1.4467078725909122e-16	3.964517199807136e-15	2.1392860309663681e-16	nan	nan	6.119347045713211e-15	3.8502875755812963e-16	1.7534278951117837e-15	1.147868847947657e-16	3.4607790325756636e-15	2.233813997680502e-16	7.498109764324882e-15	5.769929671265116e-16	4.722039912748502e-15	5.632793982703136e-16	nan	nan	1.3780752611259368e-15	1.9943275043459488e-16	4.1137475445472475e-16	6.444207101994638e-17	4.350616937370829e-15	3.620700406471206e-16
56283.92000000033	7.46397441321153e-15	4.694978309000303e-16	1.5028860032973636e-15	8.942964920432316e-17	2.8090068213213677e-15	1.5185967566876115e-16	4.040381515388708e-15	2.2523632895866333e-16	nan	nan	6.226961087964257e-15	3.8877463694533874e-16	1.78485698649641e-15	1.1593905747336072e-16	3.5183502113474494e-15	2.25706437687641e-16	7.671088030242592e-15	5.94683776170437e-16	4.879168649840733e-15	5.81726866727358e-16	nan	nan	1.426706441606308e-15	2.0574545003884615e-16	4.257616923845754e-16	6.641852232649915e-17	4.449198344985255e-15	3.7427245100707967e-16
56283.970000000336	7.62162668392375e-15	4.922532498683195e-16	1.5319400386111964e-15	9.371275702088874e-17	2.8637328113428854e-15	1.590087648952342e-16	4.117163150459466e-15	2.364525072725777e-16	nan	nan	6.335367565566795e-15	3.925802961136882e-16	1.81649718457058e-15	1.1711575627595606e-16	3.5763705271530105e-15	2.2808109598616315e-16	7.844714659721158e-15	6.118965207826846e-16	5.03709562871646e-15	5.995844955072634e-16	nan	nan	1.4756403712412241e-15	2.1183003578041502e-16	4.402283869548996e-16	6.833471625989918e-17	4.548068156192159e-15	3.8629061682179503e-16
56284.02000000034	7.781007755948088e-15	5.149540272024562e-16	1.5612565591899168e-15	9.796096152844706e-17	2.919000175484422e-15	1.661101927357696e-16	4.1948476949011884e-15	2.4756844864027544e-16	nan	nan	6.444554684866378e-15	3.964380882024283e-16	1.848342868269515e-15	1.1831358524746038e-16	3.634833619931665e-15	2.3049626647982174e-16	8.018977387085613e-15	6.286221643941774e-16	5.195801038704267e-15	6.168511016088302e-16	nan	nan	1.5248707689904406e-15	2.1768600493553547e-16	4.547732025300896e-16	7.018971761995879e-17	4.6472201303216594e-15	3.9811859741915843e-16
56284.07000000034	7.942087642518486e-15	5.375732861181766e-16	1.5908298535495578e-15	1.0217051402369439e-16	2.9747987633881067e-15	1.7315686744178111e-16	4.273420758834106e-15	2.5857608832274477e-16	nan	nan	6.554510665114497e-15	4.0034091624924644e-16	1.8803884229912332e-15	1.1952939200748328e-16	3.693733138840195e-15	2.329436684226927e-16	8.193863958319506e-15	6.448533256683614e-16	5.355265102800136e-15	6.335259860414555e-16	nan	nan	1.5743913720348202e-15	2.23313040980669e-16	4.693945070458253e-16	7.198276751877884e-17	4.74664803000278e-15	4.0975133232188685e-16
56284.120000000345	8.104836407182028e-15	5.600862634379376e-16	1.6206542187940167e-15	1.0633798493882564e-16	3.0311184368077376e-15	1.8014233508649956e-16	4.352867972273034e-15	2.6946788895664705e-16	nan	nan	6.665223738259251e-15	4.0428225543001806e-16	1.9126282403964046e-15	1.207602784584516e-16	3.753062742107862e-15	2.3541583358984403e-16	8.369362130809699e-15	6.605840164335134e-16	5.5154680766550586e-15	6.496088721414288e-16	nan	nan	1.6241959353010516e-15	2.287109911305904e-16	4.840906719201842e-16	7.371325597986067e-17	4.846345621083251e-15	4.2118449675374335e-16
56284.17000000035	8.269224162841185e-15	5.824700071595091e-16	1.6507239604041743e-15	1.1046021263540047e-16	3.087949069363017e-15	1.8706067652509104e-16	4.433174984789781e-15	2.8023676589874976e-16	nan	nan	6.776682148734655e-15	4.0825616912723827e-16	1.9450567182083615e-15	1.2200360826073318e-16	3.8128160968913644e-15	2.379060863218639e-16	8.545459673090786e-15	6.758094315349689e-16	5.676390247563809e-15	6.650998575433138e-16	nan	nan	1.6742782309871979e-15	2.3387984891725773e-16	4.988600719648219e-16	7.538070011642548e-17	4.946306672548673e-15	4.324143849847342e-16
56284.22000000035	8.43522107079984e-15	6.047031340029577e-16	1.6810333920273416e-15	1.145342634601492e-16	3.1452805462917783e-15	1.9390642648105653e-16	4.514327465169063e-15	2.9087602906671403e-16	nan	nan	6.888874153251899e-15	4.1225731952844563e-16	1.9776682600132773e-15	1.2325701149060909e-16	3.8729868791298505e-15	2.404085198151193e-16	8.722144364590115e-15	6.905257792884599e-16	5.838011933455047e-15	6.799993765940099e-16	nan	nan	1.724632048089094e-15	2.388197406327483e-16	5.137010852963042e-16	7.698472664904028e-17	5.04652495644232e-15	4.4343781555186605e-16
56284.27000000035	8.602797339806463e-15	6.267656331413482e-16	1.7115768352668822e-15	1.1855740022515384e-16	3.2031027642051554e-15	2.006745093554465e-16	4.59631110106951e-15	3.0137933698062103e-16	nan	nan	7.001788020590161e-15	4.1628097339090756e-16	2.0104572750604382e-15	1.245183868631112e-16	3.933568773400041e-15	2.429179697206738e-16	8.899403995372496e-15	7.047301439281166e-16	6.00031348188203e-15	6.9430817084391035e-16	nan	nan	1.7752511919275905e-15	2.435309147715717e-16	5.286120932475264e-16	7.852505782659582e-17	5.146994247784891e-15	4.542520537865445e-16
56284.320000000356	8.771923225101724e-15	6.486387058173312e-16	1.7423486194720178e-15	1.2252705706153896e-16	3.2614056308405375e-15	2.0736018780126176e-16	4.679111598683341e-15	3.117406599565413e-16	8.440040821518639e-16	7.176965219670908e-17	7.115412031387147e-15	4.203230035554114e-16	2.043418178062746e-15	1.257859018616466e-16	3.994555472771788e-15	2.454299859170999e-16	9.077226365885417e-15	7.184203734427815e-16	6.1632752690147075e-15	7.08027265856906e-16	nan	nan	1.8261294836765336e-15	2.480137338291299e-16	5.435914802792861e-16	8.000150003793277e-17	5.247708324493554e-15	4.64854748127198e-16
56284.37000000036	8.942569027466643e-15	6.703046331082584e-16	1.773343081527937e-15	1.2644081914893612e-16	3.3201790648165437e-15	2.1395902113823972e-16	4.76271468239649e-15	3.219542502522562e-16	8.548939439131574e-16	7.033197407615053e-17	7.22973447792993e-15	4.243798867282307e-16	2.076545388997203e-15	1.2705799107660224e-16	4.05594067866317e-15	2.479408031424368e-16	9.255599286704288e-15	7.315949877033317e-16	6.3268776986326386e-15	7.211579530160589e-16	nan	nan	1.877260759891556e-15	2.52268667974568e-16	5.586376338919331e-16	8.14139345679934e-17	5.348660967302454e-15	4.752438774800188e-16
