MJD	lascumbres_B	lascumbres_B_err	lascumbres_V	lascumbres_V_err	lascumbres_g'	lascumbres_g'_err	lascumbres_i'	lascumbres_i'_err	lascumbres_r'	lascumbres_r'_err	lascumbres_u'	lascumbres_u'_err
57358.8500000051	2.980792229008607e-16	1.4193865565239136e-16	3.8602132974705093e-16	8.895661832966736e-17	4.629242534489739e-16	1.3607597876727578e-16	2.2823096204978686e-16	5.4508336908974046e-17	2.503107055687785e-16	4.763848078810814e-17	nan	nan
57358.9000000051	2.977774041417397e-16	1.4047481381512625e-16	3.863041023618419e-16	8.874284630403254e-17	4.636933602045138e-16	1.3616061079031068e-16	2.2757968409828204e-16	5.427783671665934e-17	2.493617337151277e-16	4.686497087532427e-17	nan	nan
57358.950000005105	2.9747847962569727e-16	1.3892485840482904e-16	3.8657677793148473e-16	8.849746304317942e-17	4.644455458533941e-16	1.3620996010613355e-16	2.269301427921175e-16	5.4047000728695213e-17	2.4841601138956673e-16	4.607786608436015e-17	nan	nan
57359.00000000511	2.9718253031182234e-16	1.3728935145882822e-16	3.8683912139013626e-16	8.822121724359253e-17	4.651803698328066e-16	1.3622490912115285e-16	2.2628245482807516e-16	5.3816048406939684e-17	2.474737072365199e-16	4.5277165639125915e-17	nan	nan
57359.05000000511	2.9688963706559766e-16	1.3556887712216095e-16	3.8709089734585715e-16	8.791490129621035e-17	4.658973906628584e-16	1.3620637815741815e-16	2.256367369175753e-16	5.3585212253717205e-17	2.4653498993647725e-16	4.446287816575819e-17	nan	nan
57359.10000000511	2.9659988066408574e-16	1.3376404246120275e-16	3.87331870074555e-16	8.757935334640459e-17	4.66596165927999e-16	1.36155326336801e-16	2.2499310578827613e-16	5.335473796961961e-17	2.4560002820841976e-16	4.3635021755043384e-17	nan	nan
57359.15000000512	2.9631334180110204e-16	1.3187547837418705e-16	3.8756180351394703e-16	8.721545947677078e-17	4.672762522583999e-16	1.3607275248074643e-16	2.2435167818567946e-16	5.3124884597546607e-17	2.446689908122902e-16	4.2793624047051184e-17	nan	nan
57359.20000000512	2.9603010109238444e-16	1.299038406145522e-16	3.877804612574957e-16	8.682415601539424e-17	4.679372053113153e-16	1.3595969602016823e-16	2.2371257087469964e-16	5.2895924650352307e-17	2.437420465514422e-16	4.1938722341412906e-17	nan	nan
57359.25000000512	2.957502390807523e-16	1.278498109462742e-16	3.8798760654835445e-16	8.640643197117682e-17	4.685785797524107e-16	1.3581723790927244e-16	2.2307590064127003e-16	5.266814421923736e-17	2.428193642750687e-16	4.1070363737256054e-17	nan	nan
57359.300000005125	2.9547383624126e-16	1.2571409845473149e-16	3.8818300227329033e-16	8.596333159671684e-17	4.691999292370487e-16	1.3564650153635615e-16	2.2244178429393157e-16	5.244184305986909e-17	2.419011128806572e-16	4.018860530772188e-17	nan	nan
57359.35000000513	2.9520097298634144e-16	1.2349744104162636e-16	3.883664109566134e-16	8.549595707755325e-17	4.698008063915523e-16	1.3544865362358492e-16	2.2181033866542823e-16	5.221733465276345e-17	2.409874613164566e-16	3.929351431522944e-17	nan	nan
57359.40000000513	2.9493172967094874e-16	1.2120060713926354e-16	3.885375947540884e-16	8.500547134468868e-17	4.703807627944272e-16	1.3522490510687375e-16	2.2118168061430196e-16	5.199494623446429e-17	2.4007857858390224e-16	3.838516847471956e-17	nan	nan
57359.450000005134	2.9466618659768424e-16	1.1882439768760855e-16	3.886963154468408e-16	8.449310100477707e-17	4.709393489575499e-16	1.3497651198572944e-16	2.2055592702648022e-16	5.1775018795570027e-17	2.39174633740087e-16	3.746365627406548e-17	nan	nan
57359.50000000514	2.944044240219248e-16	1.1636964842838241e-16	3.8884233443527025e-16	8.396013937939722e-17	4.714761143073261e-16	1.3470477613180576e-16	2.1993319481687378e-16	5.1557907041604577e-17	2.382757959001951e-16	3.6529077363157e-17	nan	nan
57359.55000000514	2.9414652215694125e-16	1.1383723258379004e-16	3.8897541273292893e-16	8.340794964119441e-17	4.719906071658051e-16	1.344110460435102e-16	2.1931360093097393e-16	5.13439793124392e-17	2.373822342399712e-16	3.558154302562428e-17	nan	nan
57359.60000000514	2.9389256117901066e-16	1.1122806400524836e-16	3.8909531096041484e-16	8.283796803014082e-17	4.724823747317695e-16	1.340967175326051e-16	2.1869726234643566e-16	5.1133617455695754e-17	2.3649411799815247e-16	3.4621176751314116e-17	nan	nan
57359.650000005146	2.93642621232524e-16	1.0854310090020794e-16	3.8920178933924633e-16	8.225170712815123e-17	4.72950963061772e-16	1.3376323432718922e-16	2.1808429607468945e-16	5.09272166495787e-17	2.356116164789425e-16	3.3648114932171215e-17	nan	nan
57359.70000000515	2.9339678243508674e-16	1.0578335027531015e-16	3.8929460768573175e-16	8.165075916379972e-17	4.733959170511524e-16	1.3341208857383282e-16	2.1747481916251946e-16	5.0725185170273153e-17	2.3473489905444906e-16	3.2662507710501556e-17	nan	nan
57359.75000000515	2.931551248826158e-16	1.0294987327355539e-16	3.8937352540483564e-16	8.103679931186547e-17	4.738167804149982e-16	1.3304482121998336e-16	2.1686894869366755e-16	5.0527944099026e-17	2.3386413516714376e-16	3.1664520017018243e-17	nan	nan
57359.800000005154	2.929177286544295e-16	1.0004379163634659e-16	3.894383014840237e-16	8.04115889440079e-17	4.742130956690822e-16	1.3266302225590631e-16	2.1626680179043038e-16	5.033592696407703e-17	2.3299949433231713e-16	3.065433284730892e-17	nan	nan
57359.85000000516	2.9268467381833424e-16	9.706629559232705e-17	3.8948869448711423e-16	7.977697877707325e-17	4.74584404110756e-16	1.322683307937283e-16	2.1566849561524984e-16	5.01495793124696e-17	2.3214114614053397e-16	2.9632144840058947e-17	nan	nan
57359.90000000516	2.92456040435706e-16	9.401865357206458e-17	3.895244625481117e-16	7.913491185484166e-17	4.749302457997943e-16	1.3186243495929568e-16	2.1507414737230273e-16	4.996935820704985e-17	2.3128926026009586e-16	2.859817424146731e-17	nan	nan
57359.95000000516	2.9223190856656743e-16	9.090222428060048e-17	3.895453633650253e-16	7.848742628672312e-17	4.752501595392148e-16	1.314470715708187e-16	2.144838743091278e-16	4.97957316441139e-17	2.3044400643947716e-16	2.755266136751697e-17	nan	nan
57360.000000005166	2.920123582746607e-16	8.771847184528497e-17	3.895511541937123e-16	7.783665765331935e-17	4.755436828560408e-16	1.3102402557653682e-16	2.1389779371817874e-16	4.962917788734792e-17	2.2960555450981225e-16	2.6495871716150897e-17	nan	nan
57360.05000000517	2.9179746963251584e-16	8.446898501641817e-17	3.8954159184166266e-16	7.718484097444137e-17	4.758103519820408e-16	1.3059512922209438e-16	2.1331602293845918e-16	4.9470184714337926e-17	2.2877407438733377e-16	2.5428099935649178e-17	nan	nan
57360.10000000517	2.9158732272651733e-16	8.115550176926431e-17	3.8951643266180367e-16	7.653431211923991e-17	4.760497018344006e-16	1.3016226091690648e-16	2.1273867935710407e-16	4.9319248572244326e-17	2.279497360758417e-16	2.4349674934944642e-17	nan	nan
57360.150000005175	2.9138199766196493e-16	7.777994119122805e-17	3.8947543254631215e-16	7.58875085224547e-17	4.762612659963799e-16	1.2972734376766444e-16	2.1216588041097026e-16	4.9176873639943335e-17	2.2713270966914854e-16	2.326096653571927e-17	nan	nan
57360.20000000518	2.911815745681329e-16	7.4344445322589e-17	3.894183469203733e-16	7.524696905437747e-17	4.764445766979033e-16	1.2929234374641354e-16	2.1159774358825806e-16	4.90435707948359e-17	2.2632316535356836e-16	2.2162394234015946e-17	nan	nan
57360.25000000518	2.909861336033247e-16	7.085143478655313e-17	3.893449307359562e-16	7.461533287672683e-17	4.765991647961224e-16	1.2885926746004648e-16	2.1103438643008748e-16	4.891985648326587e-17	2.2552127341035937e-16	2.1054438890086157e-17	nan	nan
57360.30000000518	2.907957549599274e-16	6.730368381114215e-17	3.892549384656069e-16	7.399533710289349e-17	4.76724559755922e-16	1.2843015948848824e-16	2.104759265321137e-16	4.8806251494593986e-17	2.2472720421818527e-16	1.993765854684925e-17	nan	nan
57360.350000005186	2.906105188694605e-16	6.370442296758686e-17	3.891481240961576e-16	7.338981306994184e-17	4.768202896303914e-16	1.2800709925943468e-16	2.0992248154611964e-16	4.8703279640257354e-17	2.239411282555887e-16	1.8812710168943955e-17	nan	nan
57360.40000000519	2.9043050560762497e-16	6.005748222619249e-17	3.8902424112250995e-16	7.280168102287664e-17	4.768858810412398e-16	1.2759219742899963e-16	2.0937416918162325e-16	4.861146634026933e-17	2.2316321610346043e-16	1.7680380031770724e-17	nan	nan
57360.45000000519	2.9025579549934873e-16	5.63674937864649e-17	3.888830425413421e-16	7.223394301076779e-17	4.769208591591711e-16	1.2718759174008806e-16	2.08831107207467e-16	4.8531337121106116e-17	2.2239363844749175e-16	1.6541627005912434e-17	nan	nan
57360.500000005195	2.900864689238314e-16	5.264018537260814e-17	3.8872428084485396e-16	7.168967380116999e-17	4.769247476842119e-16	1.267954423334004e-16	2.082934134534352e-16	4.8463416030527874e-17	2.2163256608065096e-16	1.5397645499556377e-17	nan	nan
57360.5500000052	2.899226063195858e-16	4.888281351484782e-17	3.8854770801447156e-16	7.117200963540794e-17	4.768970688259872e-16	1.2641792649038132e-16	2.0776120581184277e-16	4.840822397612033e-17	2.2088016990565009e-16	1.424995910851659e-17	nan	nan
57360.6000000052	2.897642881894807e-16	4.510481863425682e-17	3.883530755145553e-16	7.068413467551912e-17	4.768373432839521e-16	1.2605723279264474e-16	2.0723460223915654e-16	4.836627699640192e-17	2.2013662093741584e-16	1.3100563533746799e-17	nan	nan
57360.650000005204	2.8961159510577964e-16	4.131884039162708e-17	3.881401342860848e-16	7.02292650345125e-17	4.76745090227576e-16	1.257155546890725e-16	2.0671372075757555e-16	4.833808447445663e-17	2.1940209030555888e-16	1.1952150882762411e-17	nan	nan
57360.70000000521	2.8946460771518043e-16	3.754233301426217e-17	3.8790863474036317e-16	6.98106303374113e-17	4.766198272764692e-16	1.2539508346921662e-16	2.0619867945664717e-16	4.83241473059888e-17	2.1867674925685408e-16	1.0808472689530115e-17	nan	nan
57360.75000000521	2.89323406743854e-16	3.3800203230205254e-17	3.8765832675267117e-16	6.943145283063807e-17	4.764610704804667e-16	1.2509800065057908e-16	2.056895964948788e-16	4.8324956034977555e-17	2.1796076915769888e-16	9.674947246939272e-18	nan	nan
57360.80000000521	2.891880730024825e-16	3.012922060659748e-17	3.8738895965593976e-16	6.909492414276187e-17	4.762683342996596e-16	1.2482646979709836e-16	2.0518659010133868e-16	4.8340988971541374e-17	2.1725432149658904e-16	8.559711205979867e-18	nan	nan
57360.850000005215	2.8905868739129644e-16	2.6585499493611305e-17	3.8710028223439306e-16	6.880417989642361e-17	4.760411315843735e-16	1.2458262779692605e-16	2.046897785772542e-16	4.837271030775893e-17	2.1655757788661967e-16	7.475500035339754e-18	nan	nan
57360.90000000522	2.8893533090511373e-16	2.3257076896935458e-17	3.867920427172043e-16	6.856227247827728e-17	4.757789735550935e-16	1.2436857563918202e-16	2.0419928029762825e-16	4.8420568248228106e-17	2.1587071006792631e-16	6.443083011079125e-18	nan	nan
57360.95000000522	2.8881808463837707e-16	2.0283603826131578e-17	3.864639887721176e-16	6.83721423847442e-17	4.754813697823443e-16	1.2418636874129964e-16	2.0371521371284464e-16	4.848499317285832e-17	2.1519388991018764e-16	5.497456978227113e-18	nan	nan
57361.000000005224	2.8870702979019283e-16	1.788002687268955e-17	3.8611586749905544e-16	6.823658866976313e-17	4.751478281665052e-16	1.2403800689103607e-16	2.032376973502778e-16	4.856639584974226e-17	2.1452728941510224e-16	4.697779928810549e-18	nan	nan
57361.05000000523	2.8860224766937025e-16	1.633921556022669e-17	3.857474254237544e-16	6.815823911972757e-17	4.747778549175828e-16	1.2392542387915954e-16	2.027668498158991e-16	4.8665165716151416e-17	2.1387108071885297e-16	4.1366060508182394e-18	nan	nan
57361.10000000523	2.8850381946776857e-16	1.5951993783737757e-17	3.853584092737244e-16	6.813951520723462e-17	4.74370954534917e-16	1.2385047691063213e-16	2.0230278979588773e-16	4.878166924540528e-17	2.1322543609462497e-16	3.924645698247557e-18	nan	nan
57361.15000000523	2.8841177737786083e-16	1.6812567663267656e-17	3.849487310563593e-16	6.818141190060679e-17	4.739268082465016e-16	1.2381436398872313e-16	2.0184560805629497e-16	4.8916133006717975e-17	2.125904875442715e-16	4.118910039091546e-18	nan	nan
57361.200000005236	2.883260441224514e-16	1.8720285852198255e-17	3.84518672260944e-16	6.828201227123086e-17	4.734458093761768e-16	1.2381590169796941e-16	2.013952834383862e-16	4.906829668771747e-17	2.119662055679094e-16	4.659011765664747e-18	nan	nan
57361.25000000524	2.882465277131715e-16	2.1365053758973604e-17	3.8406856386777827e-16	6.843881973051649e-17	4.729285279797768e-16	1.2385324713584774e-16	2.009517668642924e-16	4.9237760678359744e-17	2.11352520395891e-16	5.431654857153898e-18	nan	nan
57361.30000000524	2.8817313627335234e-16	2.448086219676473e-17	3.835987362837215e-16	6.864914841813165e-17	4.72375532409362e-16	1.239244802851104e-16	2.0051500933829826e-16	4.9424103565712045e-17	2.1074936239860755e-16	6.342737863984051e-18	nan	nan
57361.350000005245	2.8810577803252054e-16	2.788469645712527e-17	3.8310951935068333e-16	6.891015275840399e-17	4.717873893369695e-16	1.240276144106507e-16	2.0008496194620062e-16	4.962688425498442e-17	2.1015666208548801e-16	7.332307361151354e-18	nan	nan
57361.40000000525	2.8804436132089064e-16	3.1459988513815753e-17	3.8260124235413194e-16	6.921885717806357e-17	4.711646637782877e-16	1.2416060628579153e-16	1.9966157585469516e-16	4.9845644104453534e-17	2.0957435010409843e-16	8.364976690944176e-18	nan	nan
57361.45000000525	2.879887945638622e-16	3.5133208841318685e-17	3.820742340315337e-16	6.957218530993967e-17	4.705079191162867e-16	1.2432136615866597e-16	1.9924480231071296e-16	5.00799090532913e-17	2.090023572391479e-16	9.419783245739486e-18	nan	nan
57361.50000000525	2.8793898627651306e-16	3.8857067480302916e-17	3.8152882258084634e-16	6.996698809491553e-17	4.698177171247951e-16	1.2450776737987446e-16	1.988345926408122e-16	5.0329191722921244e-17	2.0844061441153065e-16	1.0483892197521248e-17	nan	nan
57361.550000005256	2.878948450580959e-16	4.2600209939448464e-17	3.809653356689353e-16	7.040007029758817e-17	4.690946179920234e-16	1.247176556238817e-16	1.984308982505218e-16	5.0592993474246297e-17	2.078890526774008e-16	1.1549113518616786e-17	nan	nan
57361.60000000526	2.8785627958653284e-16	4.6341138540075574e-17	3.803841004400432e-16	7.086821506058725e-17	4.683391803440358e-16	1.2494885764821767e-16	1.9803367062372534e-16	5.087080640514076e-17	2.0734760322718544e-16	1.2609998667731182e-17	nan	nan
57361.65000000526	2.878231986129099e-16	5.0064615499920046e-17	3.7978544352420236e-16	7.13682062322659e-17	4.675519612681742e-16	1.2519918954618848e-16	1.976428613220324e-16	5.1162115274691866e-17	2.0681619738466047e-16	1.3662777668549613e-17	nan	nan
57361.700000005265	2.8779551095597146e-16	5.375949312401525e-17	3.7916969104565753e-16	7.189684830551967e-17	4.667335163364244e-16	1.2546646446001045e-16	1.972584219841193e-16	5.1466399342694644e-17	2.0629476660599274e-16	1.470474590942688e-17	nan	nan
57361.75000000527	2.8777312549661276e-16	5.741737167077378e-17	3.785371686312766e-16	7.245098389812267e-17	4.658843996287511e-16	1.2574849973199533e-16	1.9688030432513455e-16	5.178313411519274e-17	2.0578324247878178e-16	1.5733897945139445e-17	nan	nan
57361.80000000527	2.877559511723719e-16	6.103174700743568e-17	3.778882014189467e-16	7.302750878457976e-17	4.650051637563609e-16	1.2604312348134815e-16	1.9650846013605289e-16	5.211179298876696e-17	2.052815567211378e-16	1.6748701400246874e-17	nan	nan
57361.85000000527	2.8774389697192064e-16	6.459745522952434e-17	3.772231140659664e-16	7.362338455366858e-17	4.640963598849329e-16	1.2634818060304285e-16	1.961428412830435e-16	5.245184878828899e-17	2.0478964118069318e-16	1.7747952998936836e-17	nan	nan
57361.90000000528	2.877368719295521e-16	6.811030191053553e-17	3.765422307574213e-16	7.423564901625423e-17	4.631585377578034e-16	1.2666153819320574e-16	1.9578339970684415e-16	5.280277519474602e-17	2.0430742783370947e-16	1.873068427540375e-17	nan	nan
57361.95000000528	2.877347851196682e-16	7.156680898080354e-17	3.758458752145669e-16	7.486142452366913e-17	4.621922457190969e-16	1.2698109041233887e-16	1.9543008742213892e-16	5.316404806133002e-17	2.038348487841055e-16	1.969609822903993e-17	nan	nan
57362.00000000528	2.877375456512639e-16	7.496403830208448e-17	3.7513437070316665e-16	7.549792438034334e-17	4.611980307368094e-16	1.27304762803375e-16	1.950828565169281e-16	5.353514661755901e-17	2.0337183626251149e-16	2.06435257786137e-17	nan	nan
57362.050000005285	2.877450626624094e-16	7.829946633874573e-17	3.744080400418685e-16	7.614245754688744e-17	4.6017643842586e-16	1.276305160864378e-16	1.947416591519015e-16	5.391555456247114e-17	2.0291832262534244e-16	2.1572395196940594e-17	nan	nan
57362.10000000529	2.8775724531472885e-16	8.157089355825404e-17	3.7366720561052783e-16	7.679243183381009e-17	4.591280130710892e-16	1.2795634945570489e-16	1.944064475598098e-16	5.430476104915055e-17	2.0247424035385647e-16	2.2482210248196564e-17	nan	nan
57362.15000000529	2.877740027878781e-16	8.477637787601867e-17	3.7291218935855963e-16	7.744535578235169e-17	4.580532976502092e-16	1.2828030340670665e-16	1.940771740448532e-16	5.470226156373604e-17	2.020395220532202e-16	2.337253427880816e-17	nan	nan
57362.200000005294	2.877952442740164e-16	8.791418503301721e-17	3.721433128132477e-16	7.809883942091771e-17	4.569528338567293e-16	1.286004621242118e-16	1.9375379098204308e-16	5.510755870291805e-17	2.0161410045154646e-16	2.4242978457558256e-17	nan	nan
57362.2500000053	2.8782087897227684e-16	9.09827510872174e-17	3.7136089708807603e-16	7.875059407289636e-17	4.558271621228131e-16	1.2891495546207003e-16	1.934362508165816e-16	5.552016285449621e-17	2.0119790839901217e-16	2.5093192957170538e-17	nan	nan
57362.3000000053	2.878508160832324e-16	9.398065369818323e-17	3.7056526289102034e-16	7.939843137775915e-17	4.546768216421228e-16	1.2922196054687797e-16	1.9312450606325185e-16	5.593959278614182e-17	2.0079087886687038e-16	2.5922860253128575e-17	nan	nan
57362.3500000053	2.8788496480335803e-16	9.69065898812539e-17	3.6975673053287304e-16	8.004026167119593e-17	4.535023503926007e-16	1.2951970303729921e-16	1.9281850930577368e-16	5.636537614771493e-17	2.0039294494655172e-16	2.6731689969010385e-17	nan	nan
57362.400000005306	2.87923234319488e-16	9.975935858169162e-17	3.6893561993551766e-16	8.067409185411493e-17	4.523042851592232e-16	1.2980645807039658e-16	1.9251821319621003e-16	5.67970498928578e-17	2.000040398487076e-16	2.7519414866359295e-17	nan	nan
57362.45000000531	2.8796553380326935e-16	1.0253784688198476e-16	3.6810225064020973e-16	8.12980228645206e-17	4.510831615567142e-16	1.3008055092529668e-16	1.9222357045431847e-16	5.723416062555528e-17	1.9962409690231007e-16	2.828578769173255e-17	nan	nan
